NIVEL,CODIGO,DESTINO,POP ATENDIDA,Physicians,Nurses,OtherCadres,CommunityBased,Beds,CTScanner,MRIUnit,Mammography,Radiotherapy
1,2981224,Saint-Cernin,6097.00,0.79,3.84,2.19,2.13,0.00,0.00,0.00,0.00,0.00
1,6456430,Les Villards-sur-Thônes,218622.00,28.42,137.73,78.70,76.52,0.00,0.00,0.00,0.00,0.00
1,6442904,Saint-Thibaud-de-Couz,171516.00,22.30,108.06,61.75,60.03,0.00,0.00,0.00,0.00,0.00
1,2970899,Valloire,14284.00,1.86,9.00,5.14,5.00,0.00,0.00,0.00,0.00,0.00
1,6433169,Chozeau,142043.00,18.47,89.49,51.14,49.71,0.00,0.00,0.00,0.00,0.00
1,6615931,Champs sur Tarentaine,7681.00,1.00,4.84,2.77,2.69,0.00,0.00,0.00,0.00,0.00
1,3007921,Lancié,20164.00,2.62,12.70,7.26,7.06,0.00,0.00,0.00,0.00,0.00
1,3027847,Cernex,91607.00,11.91,57.71,32.98,32.06,0.00,0.00,0.00,0.00,0.00
1,6442840,Notre-Dame-des-Millières,42380.00,5.51,26.70,15.26,14.83,0.00,0.00,0.00,0.00,0.00
1,2979986,Saint-Genis-l’Argentière,11172.00,1.45,7.04,4.02,3.91,0.00,0.00,0.00,0.00,0.00
1,3011217,La Bâtie-Rolland,76542.00,9.95,48.22,27.56,26.79,0.00,0.00,0.00,0.00,0.00
1,6457196,Les Adrets,21124.00,2.75,13.31,7.60,7.39,0.00,0.00,0.00,0.00,0.00
1,3012329,Job,10390.00,1.35,6.55,3.74,3.64,0.00,0.00,0.00,0.00,0.00
1,2977760,Saint-Pal-de-Chalencon,7781.00,1.01,4.90,2.80,2.72,0.00,0.00,0.00,0.00,0.00
1,6433205,Gillonnay,38698.00,5.03,24.38,13.93,13.54,0.00,0.00,0.00,0.00,0.00
1,3033677,Bellenaves,20733.00,2.70,13.06,7.46,7.26,0.00,0.00,0.00,0.00,0.00
1,3001357,Montcel,84720.00,11.01,53.37,30.50,29.65,0.00,0.00,0.00,0.00,0.00
1,3026398,Chassenard,3214.00,0.42,2.02,1.16,1.12,0.00,0.00,0.00,0.00,0.00
1,3005992,Laurac-en-Vivarais,46975.00,6.11,29.59,16.91,16.44,0.00,0.00,0.00,0.00,0.00
1,2996796,Magnet,68424.00,8.90,43.11,24.63,23.95,0.00,0.00,0.00,0.00,0.00
