CODIGO_O,ORIGEM,CODIGO_D,DESTINO,DISTANCIA,NIVEL
250020,"Aguiar",250020,"Aguiar",0,2
250070,"Sao_Joao_Do_Rio_Do_Peixe",250070,"Sao_Joao_Do_Rio_Do_Peixe",0,2
251680,"Triunfo",250070,"Sao_Joao_Do_Rio_Do_Peixe",0.55,2
250030,"Alagoa_Grande",250110,"Areia",0.33,2
250110,"Areia",250110,"Areia",0,2
250130,"Aroeiras",250130,"Aroeiras",0,2
250160,"Barra_De_Santa_Rosa",250160,"Barra_De_Santa_Rosa",0,2
250180,"Bayeux",250180,"Bayeux",0,2
251370,"Santa_Rita",250180,"Bayeux",0.1,2
250200,"Belem_Do_Brejo_Do_Cruz",250200,"Belem_Do_Brejo_Do_Cruz",0,2
250240,"Bonito_De_Santa_Fe",250240,"Bonito_De_Santa_Fe",0,2
250250,"Boqueirao",250250,"Boqueirao",0,2
250310,"Cabaceiras",250250,"Boqueirao",0.38,2
250280,"Brejo_Do_Cruz",250280,"Brejo_Do_Cruz",0,2
250430,"Catole_Do_Rocha",250280,"Brejo_Do_Cruz",0.49,2
251390,"Sao_Bento",250280,"Brejo_Do_Cruz",0.35,2
251465,"Sao_Jose_Do_Brejo_Do_Cruz",250280,"Brejo_Do_Cruz",0.53,2
250300,"Caapora",250300,"Caapora",0,2
250320,"Cabedelo",250320,"Cabedelo",0,2
250860,"Lucena",250320,"Cabedelo",0.54,2
250100,"Araruna",250350,"Cacimba_De_Dentro",0.35,2
250350,"Cacimba_De_Dentro",250350,"Cacimba_De_Dentro",0,2
251590,"Serraria",250350,"Cacimba_De_Dentro",0.62,2
250370,"Cajazeiras",250370,"Cajazeiras",0,2
250400,"Campina_Grande",250400,"Campina_Grande",0,2
250830,"Lagoa_Seca",250400,"Campina_Grande",0.19,2
251200,"Pocinhos",250400,"Campina_Grande",0.53,2
251250,"Queimadas",250400,"Campina_Grande",0.32,2
250440,"Conceicao",250440,"Conceicao",0,2
251350,"Santana_De_Mangueira",250440,"Conceicao",0.59,2
250480,"Coremas",250480,"Coremas",0,2
251420,"Sao_Jose_Da_Lagoa_Tapada",250480,"Coremas",0.59,2
250500,"Cubati",250500,"Cubati",0,2
251110,"Pedra_Lavrada",250500,"Cubati",0.52,2
251615,"Sossego",250500,"Cubati",0.7,2
250510,"Cuite",250510,"Cuite",0,2
250057,"Algodao_De_Jandaira",250600,"Esperanca",0.79,2
250090,"Arara",250600,"Esperanca",0.47,2
250600,"Esperanca",250600,"Esperanca",0,2
250190,"Belem",250630,"Guarabira",0.45,2
250630,"Guarabira",250630,"Guarabira",0,2
250530,"Curral_Velho",250700,"Itaporanga",0.61,2
250700,"Itaporanga",250700,"Itaporanga",0,2
251020,"Nova_Olinda",250700,"Itaporanga",0.55,2
251570,"Serra_Grande",250700,"Itaporanga",0.61,2
250710,"Itapororoca",250710,"Itapororoca",0,2
250740,"Jerico",250740,"Jerico",0,2
250750,"Joao_Pessoa",250750,"Joao_Pessoa",0,2
250770,"Juazeirinho",250770,"Juazeirinho",0,2
251300,"Salgadinho",250770,"Juazeirinho",0.54,2
251610,"Soledade",250770,"Juazeirinho",0.3,2
250670,"Imaculada",250800,"Juru",0.71,2
