NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
2	410020	Adrianopolis	6453.00	10.78	7.74	16.20	0.00	17.23	0.04	0.03	0.02	0.00
2	410050	Altonia	32104.00	53.61	38.52	80.58	0.00	85.72	0.21	0.16	0.10	0.01
2	410090	Amapora	11255.00	18.80	13.51	28.25	0.00	30.05	0.07	0.06	0.03	0.00
2	410100	Ampere	83817.00	139.97	100.58	210.38	0.00	223.79	0.55	0.42	0.26	0.03
2	410110	Andira	91489.00	152.79	109.79	229.64	0.00	244.28	0.60	0.46	0.28	0.03
2	410120	Antonina	38156.00	63.72	45.79	95.77	0.00	101.88	0.25	0.19	0.12	0.01
2	410150	Arapongas	130718.00	218.30	156.86	328.10	0.00	349.02	0.86	0.65	0.41	0.04
2	410170	Araruna	30117.00	50.30	36.14	75.59	0.00	80.41	0.20	0.15	0.09	0.01
2	410190	Assai	29673.00	49.55	35.61	74.48	0.00	79.23	0.20	0.15	0.09	0.01
2	410210	Astorga	38915.00	64.99	46.70	97.68	0.00	103.90	0.26	0.19	0.12	0.01
2	410240	Bandeirantes	44137.00	73.71	52.96	110.78	0.00	117.85	0.29	0.22	0.14	0.01
2	410250	Barbosa_Ferraz	16207.00	27.07	19.45	40.68	0.00	43.27	0.11	0.08	0.05	0.00
2	410280	Bela_Vista_Do_Paraiso	28798.00	48.09	34.56	72.28	0.00	76.89	0.19	0.14	0.09	0.01
2	410290	Bituruna	17663.00	29.50	21.20	44.33	0.00	47.16	0.12	0.09	0.05	0.01
2	410305	Boa_Vista_Da_Aparecida	34473.00	57.57	41.37	86.53	0.00	92.04	0.23	0.17	0.11	0.01
2	410310	Bocaiuva_Do_Sul	22934.00	38.30	27.52	57.56	0.00	61.23	0.15	0.11	0.07	0.01
2	410330	Borrazopolis	17043.00	28.46	20.45	42.78	0.00	45.50	0.11	0.09	0.05	0.01
2	410390	Campina_Da_Lagoa	23863.00	39.85	28.64	59.90	0.00	63.71	0.16	0.12	0.07	0.01
2	410400	Campina_Grande_Do_Sul	46248.00	77.23	55.50	116.08	0.00	123.48	0.31	0.23	0.14	0.01
2	410420	Campo_Largo	680184.00	1135.91	816.22	1707.26	0.00	1816.09	4.49	3.40	2.11	0.20
2	410430	Campo_Mourao	104998.00	175.35	126.00	263.54	0.00	280.34	0.69	0.52	0.33	0.03
2	410440	Candido_De_Abreu	16430.00	27.44	19.72	41.24	0.00	43.87	0.11	0.08	0.05	0.00
2	410442	Candoi	30844.00	51.51	37.01	77.42	0.00	82.35	0.20	0.15	0.10	0.01
2	410480	Cascavel	349963.00	584.44	419.96	878.41	0.00	934.40	2.31	1.75	1.08	0.10
2	410490	Castro	104018.00	173.71	124.82	261.09	0.00	277.73	0.69	0.52	0.32	0.03
2	410510	Centenario_Do_Sul	53578.00	89.48	64.29	134.48	0.00	143.05	0.35	0.27	0.17	0.02
2	410520	Cerro_Azul	19117.00	31.93	22.94	47.98	0.00	51.04	0.13	0.10	0.06	0.01
2	410550	Cianorte	117042.00	195.46	140.45	293.78	0.00	312.50	0.77	0.59	0.36	0.04
2	410570	Clevelandia	25083.00	41.89	30.10	62.96	0.00	66.97	0.17	0.13	0.08	0.01
2	410590	Colorado	63139.00	105.44	75.77	158.48	0.00	168.58	0.42	0.32	0.20	0.02
2	410620	Contenda	71437.00	119.30	85.72	179.31	0.00	190.74	0.47	0.36	0.22	0.02
2	410630	Corbelia	26699.00	44.59	32.04	67.01	0.00	71.29	0.18	0.13	0.08	0.01
2	410645	Coronel_Domingos_Soares	8062.00	13.46	9.67	20.24	0.00	21.53	0.05	0.04	0.02	0.00
2	410650	Coronel_Vivida	82148.00	137.19	98.58	206.19	0.00	219.34	0.54	0.41	0.25	0.02
2	410680	Cruz_Machado	20142.00	33.64	24.17	50.56	0.00	53.78	0.13	0.10	0.06	0.01
2	410690	Curitiba	2067776.00	3453.19	2481.33	5190.12	0.00	5520.96	13.65	10.34	6.41	0.62
2	410700	Curiuva	28803.00	48.10	34.56	72.30	0.00	76.90	0.19	0.14	0.09	0.01
2	410720	Dois_Vizinhos	68436.00	114.29	82.12	171.77	0.00	182.72	0.45	0.34	0.21	0.02
2	410750	Engenheiro_Beltrao	20125.00	33.61	24.15	50.51	0.00	53.73	0.13	0.10	0.06	0.01
2	410760	Faxinal	29749.00	49.68	35.70	74.67	0.00	79.43	0.20	0.15	0.09	0.01
