NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
3	410050	Altonia	87091.00	173.31	782.08	218.60	0.00	158.51	1.73	1.46	1.36	0.89
3	410150	Arapongas	130718.00	260.13	1173.85	328.10	0.00	237.91	2.60	2.20	2.04	1.33
3	410210	Astorga	38915.00	77.44	349.46	97.68	0.00	70.83	0.77	0.65	0.61	0.40
3	410240	Bandeirantes	135626.00	269.90	1217.92	340.42	0.00	246.84	2.70	2.28	2.12	1.38
3	410400	Campina_Grande_Do_Sul	164693.00	327.74	1478.94	413.38	0.00	299.74	3.28	2.77	2.57	1.68
3	410420	Campo_Largo	752194.00	1496.87	6754.70	1888.01	0.00	1368.99	14.97	12.64	11.73	7.67
3	410430	Campo_Mourao	174025.00	346.31	1562.74	436.80	0.00	316.73	3.46	2.92	2.71	1.78
3	410480	Cascavel	416179.00	828.20	3737.29	1044.61	0.00	757.45	8.28	6.99	6.49	4.25
3	410550	Cianorte	165622.00	329.59	1487.29	415.71	0.00	301.43	3.30	2.78	2.58	1.69
3	410590	Colorado	132677.00	264.03	1191.44	333.02	0.00	241.47	2.64	2.23	2.07	1.35
3	410690	Curitiba	2139213.00	4257.03	19210.13	5369.42	0.00	3893.37	42.57	35.94	33.37	21.82
3	410720	Dois_Vizinhos	169197.00	336.70	1519.39	424.68	0.00	307.94	3.37	2.84	2.64	1.73
3	410765	Fazenda_Rio_Grande	288704.00	574.52	2592.56	724.65	0.00	525.44	5.75	4.85	4.50	2.94
3	410830	Foz_Do_Iguacu	395360.00	786.77	3550.33	992.35	0.00	719.56	7.87	6.64	6.17	4.03
3	410840	Francisco_Beltrao	297623.00	592.27	2672.65	747.03	0.00	541.67	5.92	5.00	4.64	3.04
3	410860	Goioere	241953.00	481.49	2172.74	607.30	0.00	440.35	4.81	4.06	3.77	2.47
3	410880	Guaira	165657.00	329.66	1487.60	415.80	0.00	301.50	3.30	2.78	2.58	1.69
3	410940	Guarapuava	225343.00	448.43	2023.58	565.61	0.00	410.12	4.48	3.79	3.52	2.30
3	410960	Guaratuba	39469.00	78.54	354.43	99.07	0.00	71.83	0.79	0.66	0.62	0.40
3	410970	Ibaiti	197824.00	393.67	1776.46	496.54	0.00	360.04	3.94	3.32	3.09	2.02
3	411070	Irati	151256.00	301.00	1358.28	379.65	0.00	275.29	3.01	2.54	2.36	1.54
3	411150	Ivaipora	186271.00	370.68	1672.71	467.54	0.00	339.01	3.71	3.13	2.91	1.90
3	411200	Jaguariaiva	94355.00	187.77	847.31	236.83	0.00	171.73	1.88	1.59	1.47	0.96
3	411210	Jandaia_Do_Sul	262050.00	521.48	2353.21	657.75	0.00	476.93	5.21	4.40	4.09	2.67
3	411330	Laranjeiras_Do_Sul	96157.00	191.35	863.49	241.35	0.00	175.01	1.91	1.62	1.50	0.98
3	411350	Loanda	132050.00	262.78	1185.81	331.45	0.00	240.33	2.63	2.22	2.06	1.35
3	411370	Londrina	871948.00	1735.18	7830.09	2188.59	0.00	1586.95	17.35	14.65	13.60	8.89
3	411520	Maringa	663746.00	1320.85	5960.44	1666.00	0.00	1208.02	13.21	11.15	10.35	6.77
3	411690	Nova_Esperanca	112080.00	223.04	1006.48	281.32	0.00	203.99	2.23	1.88	1.75	1.14
3	411760	Palmas	105392.00	209.73	946.42	264.53	0.00	191.81	2.10	1.77	1.64	1.07
3	411820	Paranagua	239640.00	476.88	2151.97	601.50	0.00	436.14	4.77	4.03	3.74	2.44
3	411840	Paranavai	94711.00	188.47	850.50	237.72	0.00	172.37	1.88	1.59	1.48	0.97
3	411850	Pato_Branco	99209.00	197.43	890.90	249.01	0.00	180.56	1.97	1.67	1.55	1.01
3	411930	Pinhao	52413.00	104.30	470.67	131.56	0.00	95.39	1.04	0.88	0.82	0.53
3	411950	Piraquara	119775.00	238.35	1075.58	300.64	0.00	217.99	2.38	2.01	1.87	1.22
3	411960	Pitanga	146090.00	290.72	1311.89	366.69	0.00	265.88	2.91	2.45	2.28	1.49
3	411990	Ponta_Grossa	520475.00	1035.75	4673.87	1306.39	0.00	947.26	10.36	8.74	8.12	5.31
3	412060	Prudentopolis	114968.00	228.79	1032.41	288.57	0.00	209.24	2.29	1.93	1.79	1.17
3	412090	Quedas_Do_Iguacu	88421.00	175.96	794.02	221.94	0.00	160.93	1.76	1.49	1.38	0.90
3	412220	Rio_Branco_Do_Sul	471527.00	938.34	4234.31	1183.53	0.00	858.18	9.38	7.92	7.36	4.81
3	412230	Rio_Negro	36586.00	72.81	328.54	91.83	0.00	66.59	0.73	0.61	0.57	0.37
3	412240	Rolandia	219288.00	436.38	1969.21	550.41	0.00	399.10	4.36	3.68	3.42	2.24
3	412350	Santa_Helena	106687.00	212.31	958.05	267.78	0.00	194.17	2.12	1.79	1.66	1.09
3	412410	Santo_Antonio_Da_Platina	114635.00	228.12	1029.42	287.73	0.00	208.64	2.28	1.93	1.79	1.17
3	412560	Sao_Mateus_Do_Sul	73603.00	146.47	660.95	184.74	0.00	133.96	1.46	1.24	1.15	0.75
3	412710	Telemaco_Borba	201841.00	401.66	1812.53	506.62	0.00	367.35	4.02	3.39	3.15	2.06
3	412770	Toledo	190200.00	378.50	1708.00	477.40	0.00	346.16	3.78	3.20	2.97	1.94
3	412810	Umuarama	209669.00	417.24	1882.83	526.27	0.00	381.60	4.17	3.52	3.27	2.14
3	412820	Uniao_Da_Vitoria	107236.00	213.40	962.98	269.16	0.00	195.17	2.13	1.80	1.67	1.09
