NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
2	8297635	Limoges	283823.00	473.98	340.59	712.40	0.00	757.81	1.87	1.42	0.88	0.09
2	3031582	Bordeaux	257804.00	430.53	309.36	647.09	0.00	688.34	1.70	1.29	0.80	0.08
2	2986495	Poitiers	175114.00	292.44	210.14	439.54	0.00	467.55	1.16	0.88	0.54	0.05
2	6440557	Pau	122124.00	203.95	146.55	306.53	0.00	326.07	0.81	0.61	0.38	0.04
2	3006787	La Rochelle	192841.00	322.04	231.41	484.03	0.00	514.89	1.27	0.96	0.60	0.06
2	2994391	Mérignac	70105.00	117.08	84.13	175.96	0.00	187.18	0.46	0.35	0.22	0.02
2	2987805	Pessac	268164.00	447.83	321.80	673.09	0.00	716.00	1.77	1.34	0.83	0.08
2	6454744	Niort	101198.00	169.00	121.44	254.01	0.00	270.20	0.67	0.51	0.31	0.03
2	3232795	Bayonne	51228.00	85.55	61.47	128.58	0.00	136.78	0.34	0.26	0.16	0.02
2	3029974	Brive-la-Gaillarde	79019.00	131.96	94.82	198.34	0.00	210.98	0.52	0.40	0.24	0.02
2	2973495	Talence	42606.00	71.15	51.13	106.94	0.00	113.76	0.28	0.21	0.13	0.01
2	3037612	Anglet	38929.00	65.01	46.71	97.71	0.00	103.94	0.26	0.19	0.12	0.01
2	8287360	Agen	76489.00	127.74	91.79	191.99	0.00	204.23	0.50	0.38	0.24	0.02
2	3026141	Châtellerault	61479.00	102.67	73.77	154.31	0.00	164.15	0.41	0.31	0.19	0.02
2	8290753	Périgueux	45049.00	75.23	54.06	113.07	0.00	120.28	0.30	0.23	0.14	0.01
2	2992771	Mont-de-Marsan	39480.00	65.93	47.38	99.09	0.00	105.41	0.26	0.20	0.12	0.01
2	3033881	Bègles	28601.00	47.76	34.32	71.79	0.00	76.36	0.19	0.14	0.09	0.01
2	3033391	Bergerac	35226.00	58.83	42.27	88.42	0.00	94.05	0.23	0.18	0.11	0.01
2	3006283	La Teste-de-Buch	30421.00	50.80	36.51	76.36	0.00	81.22	0.20	0.15	0.09	0.01
2	6432244	Gradignan	25552.00	42.67	30.66	64.14	0.00	68.22	0.17	0.13	0.08	0.01
2	6453739	Saintes	75373.00	125.87	90.45	189.19	0.00	201.25	0.50	0.38	0.23	0.02
2	3032797	Biarritz	25404.00	42.42	30.48	63.76	0.00	67.83	0.17	0.13	0.08	0.01
2	6454008	Libourne	73958.00	123.51	88.75	185.63	0.00	197.47	0.49	0.37	0.23	0.02
2	3027950	Cenon	24729.00	41.30	29.67	62.07	0.00	66.03	0.16	0.12	0.08	0.01
2	6508515	Rochefort	78044.00	130.33	93.65	195.89	0.00	208.38	0.52	0.39	0.24	0.02
2	3005066	Le Bouscat	23824.00	39.79	28.59	59.80	0.00	63.61	0.16	0.12	0.07	0.01
2	2997556	Lormont	207290.00	346.17	248.75	520.30	0.00	553.46	1.37	1.04	0.64	0.06
2	3019193	Eysines	26288.00	43.90	31.55	65.98	0.00	70.19	0.17	0.13	0.08	0.01
2	3021670	Dax	38576.00	64.42	46.29	96.83	0.00	103.00	0.25	0.19	0.12	0.01
2	3030303	Bressuire	42105.00	70.32	50.53	105.68	0.00	112.42	0.28	0.21	0.13	0.01
2	2974331	Cognac	28030.00	46.81	33.64	70.36	0.00	74.84	0.18	0.14	0.09	0.01
2	2982341	Royan	18499.00	30.89	22.20	46.43	0.00	49.39	0.12	0.09	0.06	0.01
2	3029799	Bruges	19447.00	32.48	23.34	48.81	0.00	51.92	0.13	0.10	0.06	0.01
2	2995642	Marmande	17534.00	29.28	21.04	44.01	0.00	46.82	0.12	0.09	0.05	0.01
2	6432187	Cestas	27352.00	45.68	32.82	68.65	0.00	73.03	0.18	0.14	0.08	0.01
2	3013534	Hendaye	16805.00	28.06	20.17	42.18	0.00	44.87	0.11	0.08	0.05	0.01
2	2971482	Tulle	50333.00	84.06	60.40	126.34	0.00	134.39	0.33	0.25	0.16	0.02
2	2979309	Saint-Jean-de-Luz	32074.00	53.56	38.49	80.51	0.00	85.64	0.21	0.16	0.10	0.01
2	6454751	Thouars	35066.00	58.56	42.08	88.02	0.00	93.63	0.23	0.18	0.11	0.01
2	2977648	Saint-Paul-lès-Dax	15861.00	26.49	19.03	39.81	0.00	42.35	0.10	0.08	0.05	0.00
2	3014383	Guéret	12889.00	21.52	15.47	32.35	0.00	34.41	0.09	0.06	0.04	0.00
2	3032639	Billère	12628.00	21.09	15.15	31.70	0.00	33.72	0.08	0.06	0.04	0.00
2	3037253	Arcachon	77677.00	129.72	93.21	194.97	0.00	207.40	0.51	0.39	0.24	0.02
2	2979036	Saint-Junien	25384.00	42.39	30.46	63.71	0.00	67.78	0.17	0.13	0.08	0.01
2	2989569	Oloron-Sainte-Marie	85629.00	143.00	102.75	214.93	0.00	228.63	0.57	0.43	0.27	0.03
2	2989187	Orthez	14671.00	24.50	17.61	36.82	0.00	39.17	0.10	0.07	0.05	0.00
2	2988447	Parthenay	25286.00	42.23	30.34	63.47	0.00	67.51	0.17	0.13	0.08	0.01
2	2971298	Ussel	11877.00	19.83	14.25	29.81	0.00	31.71	0.08	0.06	0.04	0.00
2	2973882	Soyaux	123934.00	206.97	148.72	311.07	0.00	330.90	0.82	0.62	0.38	0.04
2	6435106	Tonneins	11715.00	19.56	14.06	29.40	0.00	31.28	0.08	0.06	0.04	0.00
2	3028745	Capbreton	97397.00	162.65	116.88	244.47	0.00	260.05	0.64	0.49	0.30	0.03
2	2976007	Sarlat-la-Canéda	19331.00	32.28	23.20	48.52	0.00	51.61	0.13	0.10	0.06	0.01
2	6448384	Artigues-près-Bordeaux	11763.00	19.64	14.12	29.53	0.00	31.41	0.08	0.06	0.04	0.00
2	3026045	Mauléon	19332.00	32.28	23.20	48.52	0.00	51.62	0.13	0.10	0.06	0.01
2	6616555	Lège-Cap-Ferret	27967.00	46.70	33.56	70.20	0.00	74.67	0.18	0.14	0.09	0.01
2	3009822	La Couronne	7759.00	12.96	9.31	19.48	0.00	20.72	0.05	0.04	0.02	0.00
2	2976600	Saint-Vincent-de-Tyrosse	23517.00	39.27	28.22	59.03	0.00	62.79	0.16	0.12	0.07	0.01
2	3034691	Bassens	11230.00	18.75	13.48	28.19	0.00	29.98	0.07	0.06	0.03	0.00
2	3007691	Langon	7374.00	12.31	8.85	18.51	0.00	19.69	0.05	0.04	0.02	0.00
2	2981408	Saint-Benoît	10311.00	17.22	12.37	25.88	0.00	27.53	0.07	0.05	0.03	0.00
2	2975844	Saujon	7146.00	11.93	8.58	17.94	0.00	19.08	0.05	0.04	0.02	0.00
2	2993830	Mimizan	41236.00	68.86	49.48	103.50	0.00	110.10	0.27	0.21	0.13	0.01
2	3032767	Bidart	6892.00	11.51	8.27	17.30	0.00	18.40	0.05	0.03	0.02	0.00
2	2990780	Nérac	22501.00	37.58	27.00	56.48	0.00	60.08	0.15	0.11	0.07	0.01
2	2997457	Loudun	9206.00	15.37	11.05	23.11	0.00	24.58	0.06	0.05	0.03	0.00
2	6445467	Saint-Yrieix-la-Perche	27086.00	45.23	32.50	67.99	0.00	72.32	0.18	0.14	0.08	0.01
