CODIGO_O,ORIGEM,CODIGO_D,DESTINO,DISTANCIA,NIVEL
8297635,"Limoges",8297635,"Limoges",0,1
3031582,"Bordeaux",3031582,"Bordeaux",0,1
2986495,"Poitiers",2986495,"Poitiers",0,1
6451650,"Buxerolles",2986495,"Poitiers",0.05,1
3012417,"Jaunay-Clan",2986495,"Poitiers",0.3,1
6445301,"Migné",2986495,"Poitiers",0.14,1
2990546,"Neuville-de-Poitou",2986495,"Poitiers",0.34,1
2993921,"Mignaloux-Beauvoir",2986495,"Poitiers",0.18,1
3026391,"Chasseneuil-du-Poitou",2986495,"Poitiers",0.21,1
2979901,"Saint-Georges-lès-Baillargeaux",2986495,"Poitiers",0.28,1
2967647,"Vouillé",2986495,"Poitiers",0.37,1
6445306,"Montamisé",2986495,"Poitiers",0.2,1
3021319,"Dissay",2986495,"Poitiers",0.38,1
2970120,"Vendeuvre-du-Poitou",2986495,"Poitiers",0.44,1
3024886,"Cissé",2986495,"Poitiers",0.28,1
2990012,"Nouaillé-Maupertuis",2986495,"Poitiers",0.24,1
6445317,"Nieuil-l’Espoir",2986495,"Poitiers",0.35,1
2979062,"Saint-Julien-l’Ars",2986495,"Poitiers",0.33,1
2974677,"Sèvres-Anxaumont",2986495,"Poitiers",0.24,1
3035756,"Avanton",2986495,"Poitiers",0.24,1
6617873,"Quinçay",2986495,"Poitiers",0.21,1
3032802,"Biard",2986495,"Poitiers",0.07,1
6614123,"Bonnes",2986495,"Poitiers",0.49,1
2995731,"Marigny-Brizay",2986495,"Poitiers",0.47,1
3012485,"Jardres",2986495,"Poitiers",0.43,1
3005429,"Lavoux",2986495,"Poitiers",0.36,1
2975535,"Savigny-Lévescault",2986495,"Poitiers",0.29,1
3027693,"Chabournay",2986495,"Poitiers",0.41,1
2973155,"Tercé",2986495,"Poitiers",0.46,1
6451661,"Charrais",2986495,"Poitiers",0.41,1
3018317,"Fleuré",2986495,"Poitiers",0.45,1
3032678,"Bignoux",2986495,"Poitiers",0.25,1
6440557,"Pau",6440557,"Pau",0,1
3012049,"Jurançon",6440557,"Pau",0.05,1
2993331,"Monein",6440557,"Pau",0.43,1
