lon,lat
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-0.5253,47.4244,
-0.5253,47.4244,
-0.5253,47.4244,
-0.5253,47.4244,
-0.5253,47.4244,
-0.5253,47.4244,
-0.5253,47.4244,
-0.5253,47.4244,
-0.4025,48.1556,
-0.4025,48.1556,
-0.4025,48.1556,
-0.4025,48.1556,
-0.4025,48.1556,
-1.0506,46.6869,
-1.0506,46.6869,
-1.0506,46.6869,
-1.0506,46.6869,
-1.0506,46.6869,
-2.1492,47.3283,
-2.1492,47.3283,
-2.1492,47.3283,
-1.5333,47.3333,
-1.5333,47.3333,
