lon,lat
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
0.1984,48.0077,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-0.8783,47.06,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
-1.6497,47.2122,
