lat_departure,lon_departure,lat_arrival,lon_arrival
48.0077,0.1984,48.0077,0.1984,
47.9686,0.1606,48.0077,0.1984,
48.0267,0.2042,48.0077,0.1984,
47.9878,0.2819,48.0077,0.1984,
47.9261,0.1878,48.0077,0.1984,
47.9117,0.2489,48.0077,0.1984,
47.9364,0.3644,48.0077,0.1984,
47.8897,0.0253,48.0077,0.1984,
48.0144,0.2664,48.0077,0.1984,
48.0764,0.2969,48.0077,0.1984,
48.0228,0.3328,48.0077,0.1984,
47.8947,0.1981,48.0077,0.1984,
48.0336,0.2403,48.0077,0.1984,
48.0986,0.1553,48.0077,0.1984,
47.9447,0.2664,48.0077,0.1984,
47.8758,0.1294,48.0077,0.1984,
47.8878,0.2708,48.0077,0.1984,
48.0483,0.4183,48.0077,0.1984,
47.9233,0.1508,48.0077,0.1984,
48.0292,0.3728,48.0077,0.1984,
48.0647,0.1356,48.0077,0.1984,
47.8958,0.0669,48.0077,0.1984,
48.0575,0.1511,48.0077,0.1984,
48.0758,0.1908,48.0077,0.1984,
47.8708,0.3322,48.0077,0.1984,
48.0353,0.1606,48.0077,0.1984,
47.8781,0.2297,48.0077,0.1984,
48.0075,0.1361,48.0077,0.1984,
47.9731,0.1,48.0077,0.1984,
47.9111,0.3369,48.0077,0.1984,
47.8772,0.2186,48.0077,0.1984,
48.1428,0.1683,48.0077,0.1984,
47.9564,0.0894,48.0077,0.1984,
48.0383,0.1878,48.0077,0.1984,
48.0781,0.4181,48.0077,0.1984,
48.1233,-0.0175,48.0077,0.1984,
48.1472,0.1825,48.0077,0.1984,
48.1506,0.1206,48.0077,0.1984,
48.0669,0.1189,48.0077,0.1984,
48.0217,0.0097,48.0077,0.1984,
48.1469,0.3622,48.0077,0.1984,
47.8986,0.1244,48.0077,0.1984,
48.0664,0.3422,48.0077,0.1984,
48.0267,0.1111,48.0077,0.1984,
47.9433,0.0417,48.0077,0.1984,
48.1333,0.3961,48.0077,0.1984,
48.1758,0.2353,48.0077,0.1984,
47.9297,0.0722,48.0077,0.1984,
47.9928,0.1086,48.0077,0.1984,
47.8336,0.2106,48.0077,0.1984,
48.1103,0.2172,48.0077,0.1984,
47.9311,0.4142,48.0077,0.1984,
48.1389,0.2361,48.0077,0.1984,
48.1142,0.1944,48.0077,0.1984,
47.8506,0.1081,48.0077,0.1984,
48.0253,0.075,48.0077,0.1984,
48.1078,0.3522,48.0077,0.1984,
48.1047,0.0281,48.0077,0.1984,
47.06,-0.8783,47.06,-0.8783,
47.2019,-0.9944,47.06,-0.8783,
47.2131,-0.7258,47.06,-0.8783,
47.1239,-0.9917,47.06,-0.8783,
46.9917,-0.9539,47.06,-0.8783,
47.0631,-0.9397,47.06,-0.8783,
46.9611,-0.995,47.06,-0.8783,
47.1353,-0.8928,47.06,-0.8783,
46.9586,-0.8931,47.06,-0.8783,
47.1969,-0.8689,47.06,-0.8783,
47.0047,-0.8508,47.06,-0.8783,
47.0092,-0.745,47.06,-0.8783,
46.9433,-1.0647,47.06,-0.8783,
47.1222,-0.7864,47.06,-0.8783,
47.0931,-0.9097,47.06,-0.8783,
47.1178,-1.1228,47.06,-0.8783,
47.1,-0.995,47.06,-0.8783,
46.8831,-0.9006,47.06,-0.8783,
47.0286,-0.9453,47.06,-0.8783,
47.1469,-1.0642,47.06,-0.8783,
47.0375,-1.1158,47.06,-0.8783,
47.1,-1.125,47.06,-0.8783,
47.0181,-1.0592,47.06,-0.8783,
47.1406,-0.9414,47.06,-0.8783,
46.9974,-0.8922,47.06,-0.8783,
47.1714,-0.9533,47.06,-0.8783,
47.0611,-1.0219,47.06,-0.8783,
47.0217,-0.7028,47.06,-0.8783,
47.1203,-0.7114,47.06,-0.8783,
46.9286,-0.9006,47.06,-0.8783,
47.1825,-0.6964,47.06,-0.8783,
47.1275,-0.6442,47.06,-0.8783,
47.0136,-1.1114,47.06,-0.8783,
46.9217,-0.9647,47.06,-0.8783,
47.15,-0.7592,47.06,-0.8783,
