NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
2	420490	Descanso	63665.00	106.32	76.40	159.80	0.00	169.99	0.42	0.32	0.20	0.02
2	420540	Florianopolis	531699.00	887.94	638.04	1334.56	0.00	1419.64	3.51	2.66	1.65	0.16
2	420550	Fraiburgo	126126.00	210.63	151.35	316.58	0.00	336.76	0.83	0.63	0.39	0.04
2	420580	Garuva	40729.00	68.02	48.87	102.23	0.00	108.75	0.27	0.20	0.13	0.01
2	420660	Guaruja_Do_Sul	65458.00	109.31	78.55	164.30	0.00	174.77	0.43	0.33	0.20	0.02
2	420700	Icara	59947.00	100.11	71.94	150.47	0.00	160.06	0.40	0.30	0.19	0.02
2	420720	Imarui	11137.00	18.60	13.36	27.95	0.00	29.74	0.07	0.06	0.03	0.00
2	420730	Imbituba	132124.00	220.65	158.55	331.63	0.00	352.77	0.87	0.66	0.41	0.04
2	420750	Indaial	94172.00	157.27	113.01	236.37	0.00	251.44	0.62	0.47	0.29	0.03
2	420760	Ipira	50169.00	83.78	60.20	125.92	0.00	133.95	0.33	0.25	0.16	0.02
2	420765	Ipora_Do_Oeste	16990.00	28.37	20.39	42.64	0.00	45.36	0.11	0.08	0.05	0.01
2	420790	Irineopolis	12031.00	20.09	14.44	30.20	0.00	32.12	0.08	0.06	0.04	0.00
2	420800	Ita	6697.00	11.18	8.04	16.81	0.00	17.88	0.04	0.03	0.02	0.00
2	420820	Itajai	232853.00	388.86	279.42	584.46	0.00	621.72	1.54	1.16	0.72	0.07
2	420850	Ituporanga	137647.00	229.87	165.18	345.49	0.00	367.52	0.91	0.69	0.43	0.04
2	420910	Joinville	628949.00	1050.34	754.74	1578.66	0.00	1679.29	4.15	3.14	1.95	0.19
2	420930	Lages	192169.00	320.92	230.60	482.34	0.00	513.09	1.27	0.96	0.60	0.06
2	420985	Lindoia_Do_Sul	24250.00	40.50	29.10	60.87	0.00	64.75	0.16	0.12	0.08	0.01
2	421000	Luiz_Alves	13599.00	22.71	16.32	34.13	0.00	36.31	0.09	0.07	0.04	0.00
2	421010	Mafra	60417.00	100.90	72.50	151.65	0.00	161.31	0.40	0.30	0.19	0.02
2	421030	Major_Vieira	61587.00	102.85	73.90	154.58	0.00	164.44	0.41	0.31	0.19	0.02
2	421050	Maravilha	91603.00	152.98	109.92	229.92	0.00	244.58	0.60	0.46	0.28	0.03
2	421060	Massaranduba	327114.00	546.28	392.54	821.06	0.00	873.39	2.16	1.64	1.01	0.10
2	421100	Mondai	12503.00	20.88	15.00	31.38	0.00	33.38	0.08	0.06	0.04	0.00
2	421130	Navegantes	492252.00	822.06	590.70	1235.55	0.00	1314.31	3.25	2.46	1.53	0.15
2	421170	Orleans	45255.00	75.58	54.31	113.59	0.00	120.83	0.30	0.23	0.14	0.01
2	421175	Otacilio_Costa	22771.00	38.03	27.33	57.16	0.00	60.80	0.15	0.11	0.07	0.01
2	421210	Palmitos	48136.00	80.39	57.76	120.82	0.00	128.52	0.32	0.24	0.15	0.01
2	421320	Pomerode	35456.00	59.21	42.55	88.99	0.00	94.67	0.23	0.18	0.11	0.01
2	421330	Ponte_Alta	8760.00	14.63	10.51	21.99	0.00	23.39	0.06	0.04	0.03	0.00
2	421360	Porto_Uniao	38019.00	63.49	45.62	95.43	0.00	101.51	0.25	0.19	0.12	0.01
2	421370	Pouso_Redondo	97185.00	162.30	116.62	243.93	0.00	259.48	0.64	0.49	0.30	0.03
2	421380	Praia_Grande	7901.00	13.19	9.48	19.83	0.00	21.10	0.05	0.04	0.02	0.00
2	421420	Quilombo	18662.00	31.17	22.39	46.84	0.00	49.83	0.12	0.09	0.06	0.01
2	421450	Rio_Do_Campo	6449.00	10.77	7.74	16.19	0.00	17.22	0.04	0.03	0.02	0.00
2	421490	Rio_Fortuna	10706.00	17.88	12.85	26.87	0.00	28.59	0.07	0.05	0.03	0.00
2	421540	Salto_Veloso	10802.00	18.04	12.96	27.11	0.00	28.84	0.07	0.05	0.03	0.00
2	421550	Santa_Cecilia	18056.00	30.15	21.67	45.32	0.00	48.21	0.12	0.09	0.06	0.01
2	421567	Santa_Terezinha	9492.00	15.85	11.39	23.82	0.00	25.34	0.06	0.05	0.03	0.00
2	421570	Santo_Amaro_Da_Imperatriz	27791.00	46.41	33.35	69.76	0.00	74.20	0.18	0.14	0.09	0.01
2	421580	Sao_Bento_Do_Sul	148469.00	247.94	178.16	372.66	0.00	396.41	0.98	0.74	0.46	0.04
2	421620	Sao_Francisco_Do_Sul	106708.00	178.20	128.05	267.84	0.00	284.91	0.70	0.53	0.33	0.03
2	421625	Sao_Joao_Do_Oeste	24909.00	41.60	29.89	62.52	0.00	66.51	0.16	0.12	0.08	0.01
2	421650	Sao_Joaquim	28865.00	48.20	34.64	72.45	0.00	77.07	0.19	0.14	0.09	0.01
2	421660	Sao_Jose	262008.00	437.55	314.41	657.64	0.00	699.56	1.73	1.31	0.81	0.08
2	421680	Sao_Jose_Do_Cerrito	9082.00	15.17	10.90	22.80	0.00	24.25	0.06	0.05	0.03	0.00
2	421690	Sao_Lourenco_Do_Oeste	52609.00	87.86	63.13	132.05	0.00	140.47	0.35	0.26	0.16	0.02
2	421725	Sao_Pedro_De_Alcantara	211584.00	353.35	253.90	531.08	0.00	564.93	1.40	1.06	0.66	0.06
2	421730	Saudades	27836.00	46.49	33.40	69.87	0.00	74.32	0.18	0.14	0.09	0.01
2	421790	Tangara	21913.00	36.59	26.30	55.00	0.00	58.51	0.14	0.11	0.07	0.01
2	421800	Tijucas	184637.00	308.34	221.56	463.44	0.00	492.98	1.22	0.92	0.57	0.06
2	421825	Timbo_Grande	8426.00	14.07	10.11	21.15	0.00	22.50	0.06	0.04	0.03	0.00
2	421830	Tres_Barras	86083.00	143.76	103.30	216.07	0.00	229.84	0.57	0.43	0.27	0.03
2	421870	Tubarao	160975.00	268.83	193.17	404.05	0.00	429.80	1.06	0.80	0.50	0.05
2	421880	Turvo	33991.00	56.76	40.79	85.32	0.00	90.76	0.22	0.17	0.11	0.01
2	421890	Urubici	12074.00	20.16	14.49	30.31	0.00	32.24	0.08	0.06	0.04	0.00
2	421920	Vidal_Ramos	12641.00	21.11	15.17	31.73	0.00	33.75	0.08	0.06	0.04	0.00
2	421935	Vitor_Meireles	69770.00	116.52	83.72	175.12	0.00	186.29	0.46	0.35	0.22	0.02
2	421950	Xanxere	128737.00	214.99	154.48	323.13	0.00	343.73	0.85	0.64	0.40	0.04
