CODIGO_O,ORIGEM,CODIGO_D,DESTINO,DISTANCIA,NIVEL
420010,"Abelardo_Luz",420010,"Abelardo_Luz",0,2
420768,"Ipuacu",420010,"Abelardo_Luz",0.52,2
420070,"Alfredo_Wagner",420070,"Alfredo_Wagner",0,2
420090,"Angelina",420090,"Angelina",0,2
420110,"Anitapolis",420090,"Angelina",0.82,2
420100,"Anita_Garibaldi",420100,"Anita_Garibaldi",0,2
420415,"Celso_Ramos",420100,"Anita_Garibaldi",0.53,2
420140,"Ararangua",420140,"Ararangua",0,2
421770,"Sombrio",420140,"Ararangua",0.42,2
420220,"Benedito_Novo",420220,"Benedito_Novo",0,2
420240,"Blumenau",420240,"Blumenau",0,2
420590,"Gaspar",420240,"Blumenau",0.33,2
420250,"Bom_Jardim_Da_Serra",420250,"Bom_Jardim_Da_Serra",0,2
420243,"Bocaina_Do_Sul",420260,"Bom_Retiro",0.84,2
420260,"Bom_Retiro",420260,"Bom_Retiro",0,2
420280,"Braco_Do_Norte",420280,"Braco_Do_Norte",0,2
420290,"Brusque",420290,"Brusque",0,2
421150,"Nova_Trento",420290,"Brusque",0.52,2
420300,"Cacador",420300,"Cacador",0,2
420315,"Calmon",420300,"Cacador",0.55,2
420340,"Campo_Belo_Do_Sul",420340,"Campo_Belo_Do_Sul",0,2
420360,"Campos_Novos",420360,"Campos_Novos",0,2
421915,"Vargem",420360,"Campos_Novos",0.6,2
420040,"Agua_Doce",420400,"Catanduvas",0.34,2
420400,"Catanduvas",420400,"Catanduvas",0,2
421003,"Luzerna",420400,"Catanduvas",0.59,2
421390,"Presidente_Castello_Branco",420400,"Catanduvas",0.59,2
420410,"Caxambu_Do_Sul",420410,"Caxambu_Do_Sul",0,2
420165,"Arvoredo",420420,"Chapeco",0.51,2
420420,"Chapeco",420420,"Chapeco",0,2
421187,"Paial",420420,"Chapeco",0.61,2
420127,"Arabuta",420430,"Concordia",0.41,2
420430,"Concordia",420430,"Concordia",0,2
421750,"Seara",420430,"Concordia",0.82,2
420440,"Coronel_Freitas",420440,"Coronel_Freitas",0,2
420460,"Criciuma",420460,"Criciuma",0,2
421120,"Morro_Da_Fumaca",420460,"Criciuma",0.31,2
421160,"Nova_Veneza",420460,"Criciuma",0.38,2
421900,"Urussanga",420460,"Criciuma",0.4,2
420287,"Brunopolis",420480,"Curitibanos",0.53,2
420480,"Curitibanos",420480,"Curitibanos",0,2
420555,"Frei_Rogerio",420480,"Curitibanos",0.55,2
420490,"Descanso",420490,"Descanso",0,2
421720,"Sao_Miguel_Do_Oeste",420490,"Descanso",0.3,2
420540,"Florianopolis",420540,"Florianopolis",0,2
420550,"Fraiburgo",420550,"Fraiburgo",0,2
421930,"Videira",420550,"Fraiburgo",0.45,2
420580,"Garuva",420580,"Garuva",0,2
420845,"Itapoa",420580,"Garuva",0.71,2
420660,"Guaruja_Do_Sul",420660,"Guaruja_Do_Sul",0,2
421200,"Palma_Sola",420660,"Guaruja_Do_Sul",0.87,2
421670,"Sao_Jose_Do_Cedro",420660,"Guaruja_Do_Sul",0.22,2
420700,"Icara",420700,"Icara",0,2
420720,"Imarui",420720,"Imarui",0,2
420570,"Garopaba",420730,"Imbituba",0.6,2
