CODIGO_O,ORIGEM,CODIGO_D,DESTINO,DISTANCIA,NIVEL
130008,"Anama",130010,"Anori",4.78,2
130010,"Anori",130010,"Anori",0,2
130063,"Beruri",130010,"Anori",6.85,2
130083,"Caapiranga",130010,"Anori",4.56,2
130014,"Apui",130014,"Apui",0,2
130020,"Atalaia_Do_Norte",130020,"Atalaia_Do_Norte",0,2
130030,"Autazes",130030,"Autazes",0,2
130040,"Barcelos",130040,"Barcelos",0,2
130050,"Barreirinha",130050,"Barreirinha",0,2
130060,"Benjamin_Constant",130060,"Benjamin_Constant",0,2
130070,"Boca_Do_Acre",130070,"Boca_Do_Acre",0,2
130080,"Borba",130080,"Borba",0,2
130090,"Canutama",130100,"Carauari",22.22,2
130100,"Carauari",130100,"Carauari",0,2
130110,"Careiro",130110,"Careiro",0,2
130115,"Careiro_Da_Varzea",130115,"Careiro_Da_Varzea",0,2
130120,"Coari",130120,"Coari",0,2
130130,"Codajas",130130,"Codajas",0,2
130140,"Eirunepe",130140,"Eirunepe",0,2
130195,"Itamarati",130140,"Eirunepe",12.07,2
130150,"Envira",130150,"Envira",0,2
130350,"Pauini",130150,"Envira",22.38,2
130170,"Humaita",130170,"Humaita",0,2
130165,"Guajara",130180,"Ipixuna",7.53,2
130180,"Ipixuna",130180,"Ipixuna",0,2
130185,"Iranduba",130185,"Iranduba",0,2
130190,"Itacoatiara",130190,"Itacoatiara",0,2
130240,"Labrea",130240,"Labrea",0,2
130250,"Manacapuru",130250,"Manacapuru",0,2
130255,"Manaquiri",130255,"Manaquiri",0,2
130260,"Manaus",130260,"Manaus",0,2
130270,"Manicore",130270,"Manicore",0,2
130160,"Fonte_Boa",130280,"Maraa",6.17,2
130210,"Japura",130280,"Maraa",10.61,2
130220,"Jurua",130280,"Maraa",12.42,2
130230,"Jutai",130280,"Maraa",11,2
130280,"Maraa",130280,"Maraa",0,2
130360,"Santa_Isabel_Do_Rio_Negro",130280,"Maraa",11.51,2
130290,"Maues",130290,"Maues",0,2
130300,"Nhamunda",130300,"Nhamunda",0,2
130310,"Nova_Olinda_Do_Norte",130310,"Nova_Olinda_Do_Norte",0,2
130320,"Novo_Airao",130320,"Novo_Airao",0,2
130330,"Novo_Aripuana",130330,"Novo_Aripuana",0,2
130340,"Parintins",130340,"Parintins",0,2
130353,"Presidente_Figueiredo",130353,"Presidente_Figueiredo",0,2
130356,"Rio_Preto_Da_Eva",130356,"Rio_Preto_Da_Eva",0,2
130006,"Amatura",130370,"Santo_Antonio_Do_Ica",5.95,2
130370,"Santo_Antonio_Do_Ica",130370,"Santo_Antonio_Do_Ica",0,2
130423,"Tonantins",130370,"Santo_Antonio_Do_Ica",3.61,2
130380,"Sao_Gabriel_Da_Cachoeira",130380,"Sao_Gabriel_Da_Cachoeira",0,2
130390,"Sao_Paulo_De_Olivenca",130390,"Sao_Paulo_De_Olivenca",0,2
130406,"Tabatinga",130406,"Tabatinga",0,2
130002,"Alvaraes",130420,"Tefe",1.22,2
130410,"Tapaua",130420,"Tefe",20.26,2
130420,"Tefe",130420,"Tefe",0,2
130426,"Uarini",130420,"Tefe",4.32,2
130068,"Boa_Vista_Do_Ramos",130440,"Urucurituba",4.39,2
130395,"Sao_Sebastiao_Do_Uatuma",130440,"Urucurituba",4.68,2
130400,"Silves",130440,"Urucurituba",2.18,2
130430,"Urucara",130440,"Urucurituba",5.29,2
130440,"Urucurituba",130440,"Urucurituba",0,2
