CODIGO_O,ORIGEM,CODIGO_D,DESTINO,DISTANCIA,NIVEL
330010,"Angra_Dos_Reis",330010,"Angra_Dos_Reis",0,1
330020,"Araruama",330020,"Araruama",0,1
330023,"Armacao_Dos_Buzios",330023,"Armacao_Dos_Buzios",0,1
330040,"Barra_Mansa",330040,"Barra_Mansa",0,1
330045,"Belford_Roxo",330045,"Belford_Roxo",0,1
330320,"Nilopolis",330045,"Belford_Roxo",0.16,1
330510,"Sao_Joao_De_Meriti",330045,"Belford_Roxo",0.13,1
330050,"Bom_Jardim",330050,"Bom_Jardim",0,1
330060,"Bom_Jesus_Do_Itabapoana",330060,"Bom_Jesus_Do_Itabapoana",0,1
330025,"Arraial_Do_Cabo",330070,"Cabo_Frio",0.26,1
330070,"Cabo_Frio",330070,"Cabo_Frio",0,1
330187,"Iguaba_Grande",330070,"Cabo_Frio",0.44,1
330520,"Sao_Pedro_Da_Aldeia",330070,"Cabo_Frio",0.27,1
330080,"Cachoeiras_De_Macacu",330080,"Cachoeiras_De_Macacu",0,1
330090,"Cambuci",330090,"Cambuci",0,1
330480,"Sao_Fidelis",330090,"Cambuci",0.37,1
330100,"Campos_Dos_Goytacazes",330100,"Campos_Dos_Goytacazes",0,1
330110,"Cantagalo",330110,"Cantagalo",0,1
330130,"Casimiro_De_Abreu",330130,"Casimiro_De_Abreu",0,1
330140,"Conceicao_De_Macabu",330140,"Conceicao_De_Macabu",0,1
330150,"Cordeiro",330150,"Cordeiro",0,1
330245,"Macuco",330150,"Cordeiro",0.28,1
330160,"Duas_Barras",330160,"Duas_Barras",0,1
330170,"Duque_De_Caxias",330170,"Duque_De_Caxias",0,1
330190,"Itaborai",330190,"Itaborai",0,1
330270,"Marica",330190,"Itaborai",0.49,1
330490,"Sao_Goncalo",330190,"Itaborai",0.37,1
330200,"Itaguai",330200,"Itaguai",0,1
330115,"Cardoso_Moreira",330205,"Italva",0.25,1
330205,"Italva",330205,"Italva",0,1
330220,"Itaperuna",330220,"Itaperuna",0,1
330513,"Sao_Jose_De_Uba",330220,"Itaperuna",0.5,1
330227,"Japeri",330227,"Japeri",0,1
330414,"Queimados",330227,"Japeri",0.45,1
330230,"Laje_Do_Muriae",330230,"Laje_Do_Muriae",0,1
330240,"Macae",330240,"Macae",0,1
330185,"Guapimirim",330250,"Mage",0.31,1
330250,"Mage",330250,"Mage",0,1
330260,"Mangaratiba",330260,"Mangaratiba",0,1
330030,"Barra_Do_Pirai",330280,"Mendes",0.46,1
330280,"Mendes",330280,"Mendes",0,1
330285,"Mesquita",330285,"Mesquita",0,1
330290,"Miguel_Pereira",330290,"Miguel_Pereira",0,1
330385,"Paty_Do_Alferes",330290,"Miguel_Pereira",0.15,1
