lat_departure,lon_departure,lat_arrival,lon_arrival
48.5406,2.66,48.5406,2.66,
48.5177,2.6402,48.5406,2.66,
48.5333,2.6289,48.5406,2.66,
48.6925,2.6111,48.5406,2.66,
48.6261,2.5922,48.5406,2.66,
48.4089,2.7017,48.5406,2.66,
48.5653,2.4361,48.5406,2.66,
48.5328,2.5447,48.5406,2.66,
48.4089,2.725,48.5406,2.66,
48.5264,2.6822,48.5406,2.66,
48.5669,2.6219,48.5406,2.66,
48.6908,2.5325,48.5406,2.66,
48.3972,2.8011,48.5406,2.66,
48.5842,2.5661,48.5406,2.66,
48.4736,2.6972,48.5406,2.66,
48.5908,2.4969,48.5406,2.66,
48.5883,2.4561,48.5406,2.66,
48.5658,2.4861,48.5406,2.66,
48.3778,2.7928,48.5406,2.66,
48.5031,2.7894,48.5406,2.66,
48.6358,2.7986,48.5406,2.66,
48.5203,2.6558,48.5406,2.66,
48.4083,2.7861,48.5406,2.66,
48.3867,2.8142,48.5406,2.66,
48.6678,2.8433,48.5406,2.66,
48.6444,2.8356,48.5406,2.66,
48.5153,2.4467,48.5406,2.66,
48.4311,2.7667,48.5406,2.66,
48.4464,2.7631,48.5406,2.66,
48.5597,2.6803,48.5406,2.66,
48.4875,2.7036,48.5406,2.66,
48.6844,2.6669,48.5406,2.66,
48.4253,2.7542,48.5406,2.66,
48.5106,2.6847,48.5406,2.66,
48.5761,2.4467,48.5406,2.66,
48.4672,2.6075,48.5406,2.66,
48.4522,2.75,48.5406,2.66,
48.4775,2.555,48.5406,2.66,
48.6611,2.775,48.5406,2.66,
48.5564,2.5531,48.5406,2.66,
48.5497,2.8992,48.5406,2.66,
48.6994,2.775,48.5406,2.66,
48.475,2.4944,48.5406,2.66,
48.4592,2.5317,48.5406,2.66,
48.6578,2.7169,48.5406,2.66,
48.5281,2.7547,48.5406,2.66,
48.4458,2.605,48.5406,2.66,
48.5275,2.5892,48.5406,2.66,
48.4967,2.5481,48.5406,2.66,
48.4444,2.8903,48.5406,2.66,
48.4878,2.7642,48.5406,2.66,
48.9356,2.3539,48.9875,2.4494,
48.9386,2.4906,48.9875,2.4494,
48.93,2.45,48.9875,2.4494,
48.8478,2.5528,48.9875,2.4494,
48.9044,2.3064,48.9875,2.4494,
48.9956,2.3808,48.9875,2.4494,
48.9106,2.4397,48.9875,2.4494,
48.9022,2.4828,48.9875,2.4494,
48.9322,2.3967,48.9875,2.4494,
48.9728,2.4008,48.9875,2.4494,
48.8833,2.5333,48.9875,2.4494,
48.95,2.3833,48.9875,2.4494,
48.8422,2.5036,48.9875,2.4494,
48.8375,2.4833,48.9875,2.4494,
48.9261,2.1892,48.9875,2.4494,
49.0325,2.4747,48.9875,2.4494,
48.9656,2.3614,48.9875,2.4494,
48.9261,2.2178,48.9875,2.4494,
48.9102,2.5532,48.9875,2.4494,
49.0094,2.3911,48.9875,2.4494,
48.884,2.435,48.9875,2.4494,
48.9,2.5667,48.9875,2.4494,
48.9722,2.2578,48.9875,2.4494,
49.0264,2.2275,48.9875,2.4494,
48.9875,2.4494,48.9875,2.4494,
48.9739,2.2014,48.9875,2.4494,
48.9,2.5,48.9875,2.4494,
48.9372,2.3278,48.9875,2.4494,
48.9906,2.3228,48.9875,2.4494,
48.9839,2.6164,48.9875,2.4494,
48.8214,2.4728,48.9875,2.4494,
48.9878,2.2997,48.9875,2.4494,
48.885,2.4039,48.9875,2.4494,
48.8411,2.5222,48.9875,2.4494,
48.9344,2.4244,48.9875,2.4494,
49.0275,2.3267,48.9875,2.4494,
48.9986,2.3569,48.9875,2.4494,
48.9872,2.4167,48.9875,2.4494,
48.9736,2.3458,48.9875,2.4494,
48.9697,2.3081,48.9875,2.4494,
48.9536,2.4164,48.9875,2.4494,
49.0439,2.5053,48.9875,2.4494,
49.0542,2.6814,48.9875,2.4494,
49.0981,2.5067,48.9875,2.4494,
49.0278,2.3608,48.9875,2.4494,
49.0139,2.19,48.9875,2.4494,
48.9867,2.3444,48.9875,2.4494,
48.9358,2.3397,48.9875,2.4494,
49.0378,2.2133,48.9875,2.4494,
49.0186,2.3811,48.9875,2.4494,
49.0067,2.2625,48.9875,2.4494,
49.0764,2.6764,48.9875,2.4494,
48.9175,2.6031,48.9875,2.4494,
49.0433,2.2992,48.9875,2.4494,
49.0808,2.4994,48.9875,2.4494,
49.1278,2.3703,48.9875,2.4494,
49.0792,2.205,48.9875,2.4494,
48.9153,2.5775,48.9875,2.4494,
49.1131,2.4222,48.9875,2.4494,
49.0047,2.4708,48.9875,2.4494,
49.0978,2.545,48.9875,2.4494,
49.1153,2.2822,48.9875,2.4494,
49.0383,2.6953,48.9875,2.4494,
49.0714,2.3106,48.9875,2.4494,
49.0578,2.5003,48.9875,2.4494,
49.0517,2.205,48.9875,2.4494,
49.1269,2.4289,48.9875,2.4494,
49.0631,2.6031,48.9875,2.4494,
49.0097,2.2836,48.9875,2.4494,
49.0019,2.2894,48.9875,2.4494,
49.0042,2.5181,48.9875,2.4494,
49.1333,2.3561,48.9875,2.4494,
49.1067,2.3456,48.9875,2.4494,
49.0697,2.5678,48.9875,2.4494,
49.0053,2.2994,48.9875,2.4494,
49.0917,2.5683,48.9875,2.4494,
49.0508,2.6644,48.9875,2.4494,
49.0894,2.3711,48.9875,2.4494,
48.9139,2.6653,48.9875,2.4494,
49.0128,2.7042,48.9875,2.4494,
49.0528,2.4503,48.9875,2.4494,
49.0622,2.2994,48.9875,2.4494,
49.0772,2.3078,48.9875,2.4494,
49.0572,2.3456,48.9875,2.4494,
49.0467,2.625,48.9875,2.4494,
49.05,2.3361,48.9875,2.4494,
49.0578,2.5428,48.9875,2.4494,
48.9669,2.7006,48.9875,2.4494,
48.9744,2.4325,48.9875,2.4494,
49.0186,2.5919,48.9875,2.4494,
48.8537,2.549,48.9875,2.4494,
48.8352,2.2409,48.8456,2.1869,
48.95,2.25,48.8456,2.1869,
48.8988,2.1969,48.8456,2.1869,
48.8053,2.135,48.8456,2.1869,
48.9108,2.2889,48.8456,2.1869,
48.9236,2.2522,48.8456,2.1869,
48.8978,2.2531,48.8456,2.1869,
48.876,2.181,48.8456,2.1869,
48.8239,2.27,48.8456,2.1869,
48.895,2.2872,48.8456,2.1869,
48.8881,2.2686,48.8456,2.1869,
48.9553,2.3092,48.8456,2.1869,
48.8014,2.2628,48.8456,2.1869,
48.9372,2.1644,48.8456,2.1869,
48.9123,2.3342,48.8456,2.1869,
48.8172,2.3219,48.8456,2.1869,
48.87,2.22,48.8456,2.1869,
48.9333,2.3,48.8456,2.1869,
48.8123,2.2382,48.8456,2.1869,
48.8989,2.0938,48.8456,2.1869,
48.885,2.2389,48.8456,2.1869,
48.9294,2.0456,48.8456,2.1869,
48.8,2.29,48.8456,2.1869,
48.9889,2.2314,48.8456,2.1869,
48.9992,2.0983,48.8456,2.1869,
48.7775,2.0025,48.8456,2.1869,
48.8183,1.9472,48.8456,2.1869,
48.7919,2.3319,48.8456,2.1869,
48.8169,2.2944,48.8456,2.1869,
48.8897,2.1573,48.8456,2.1869,
48.84,2.22,48.8456,2.1869,
48.9056,2.2445,48.8456,2.1869,
48.9922,2.2603,48.8456,2.1869,
48.9175,2.2683,48.8456,2.1869,
48.8203,2.1303,48.8456,2.1869,
48.7847,1.9589,48.8456,2.1869,
48.9922,2.2806,48.8456,2.1869,
48.7893,2.2888,48.8456,2.1869,
48.9469,2.1456,48.8456,2.1869,
48.8239,2.2117,48.8456,2.1869,
48.8422,2.4186,48.8456,2.1869,
48.9767,2.3272,48.8456,2.1869,
48.9944,2.1958,48.8456,2.1869,
48.9602,2.0684,48.8456,2.1869,
48.8411,2.1344,48.8456,2.1869,
48.9719,2.2828,48.8456,2.1869,
48.8086,2.1886,48.8456,2.1869,
48.7786,2.2906,48.8456,2.1869,
48.8003,2.0625,48.8456,2.1869,
49.0172,2.0914,48.8456,2.1869,
48.7628,1.9456,48.8456,2.1869,
48.8456,2.1869,48.8456,2.1869,
48.8206,1.9836,48.8456,2.1869,
48.8669,2.0942,48.8456,2.1869,
48.9478,2.0386,48.8456,2.1869,
48.8967,2.1061,48.8456,2.1869,
48.8939,2.1322,48.8456,2.1869,
49.0169,2.2464,48.8456,2.1869,
48.8014,2.0317,48.8456,2.1869,
48.9086,2.1494,48.8456,2.1869,
48.8136,2.0486,48.8456,2.1869,
48.9808,2.0583,48.8456,2.1869,
48.9808,2.0061,48.8456,2.1869,
48.8261,2.1933,48.8456,2.1869,
48.83,2.0022,48.8456,2.1869,
48.9783,2.0308,48.8456,2.1869,
48.8778,2.1422,48.8456,2.1869,
49.0225,2.1503,48.8456,2.1869,
48.865,2.1394,48.8456,2.1869,
48.8425,2.1528,48.8456,2.1869,
49.0028,2.2367,48.8456,2.1869,
48.8464,2.06,48.8456,2.1869,
48.8603,2.1164,48.8456,2.1869,
48.7436,1.9631,48.8456,2.1869,
48.7586,1.9622,48.8456,2.1869,
48.9206,1.9758,48.8456,2.1869,
48.9281,2.1225,48.8456,2.1869,
48.9061,2.0403,48.8456,2.1869,
48.8792,2.1097,48.8456,2.1869,
48.9392,1.9978,48.8456,2.1869,
48.8597,2.0211,48.8456,2.1869,
48.9742,2.1783,48.8456,2.1869,
48.8689,2.0711,48.8456,2.1869,
48.9972,2.0619,48.8456,2.1869,
48.8869,2.0653,48.8456,2.1869,
48.8367,2.1108,48.8456,2.1869,
48.8414,2.0772,48.8456,2.1869,
48.8819,2.0767,48.8456,2.1869,
48.9286,1.9369,48.8456,2.1869,
48.8731,1.9731,48.8456,2.1869,
48.8303,2.1772,48.8456,2.1869,
48.8539,1.9864,48.8456,2.1869,
