lat_departure,lon_departure,lat_arrival,lon_arrival
48.5406,2.66,48.5406,2.66,
48.6711,2.6969,48.5406,2.66,
48.2314,2.705,48.5406,2.66,
48.6153,3.1942,48.5406,2.66,
48.4575,2.1392,48.5406,2.66,
48.3456,2.565,48.5406,2.66,
48.4183,3.0944,48.5406,2.66,
48.8456,2.1869,48.8456,2.1869,
48.6197,2.1556,48.8456,2.1869,
48.9442,1.735,48.8456,2.1869,
49.0244,1.9203,48.8456,2.1869,
49.1211,2.3939,48.8456,2.1869,
48.5881,1.8106,48.8456,2.1869,
48.9875,2.4494,48.7894,2.5767,
48.7894,2.5767,48.7894,2.5767,
48.7903,3.1231,48.7894,2.5767,
48.9789,3.0222,48.7894,2.5767,
