name,lat,lon
Saint-Martin-du-Tertre,49.1067,2.3456,
Vémars,49.0697,2.5678,
Andilly,49.0053,2.2994,
Saint-Witz,49.0917,2.5683,
Longperrier,49.0508,2.6644,
Belloy-en-France,49.0894,2.3711,
Villevaudé,48.9139,2.6653,
Juilly,49.0128,2.7042,
Fontenay-en-Parisis,49.0528,2.4503,
Baillet-en-France,49.0622,2.2994,
Maffliers,49.0772,2.3078,
Attainville,49.0572,2.3456,
Moussy-le-Vieux,49.0467,2.625,
Moisselles,49.05,2.3361,
Villeron,49.0578,2.5428,
Messy,48.9669,2.7006,
Bonneuil-en-France,48.9744,2.4325,
Le Mesnil-Amelot,49.0186,2.5919,
Neuilly-sur-Marne,48.8537,2.549,
Boulogne-Billancourt,48.8352,2.2409,
Argenteuil,48.95,2.25,
Nanterre,48.8988,2.1969,
Versailles,48.8053,2.135,
Carrières-sur-Seine,48.9108,2.2889,
Colombes,48.9236,2.2522,
Courbevoic,48.8978,2.2531,
Rueil-Malmaison,48.876,2.181,
Issy-les-Moulineaux,48.8239,2.27,
Levallois-Perret,48.895,2.2872,
Neuilly-sur-Seine,48.8881,2.2686,
Épinay-sur-Seine,48.9553,2.3092,
Clamart,48.8014,2.2628,
Sartrouville,48.9372,2.1644,
Saint-Ouen,48.9123,2.3342,
Montrouge,48.8172,2.3219,
Suresnes,48.87,2.22,
Gennevilliers,48.9333,2.3,
Meudon,48.8123,2.2382,
Saint-Germain-en-Laye,48.8989,2.0938,
Puteaux,48.885,2.2389,
Poissy,48.9294,2.0456,
Châtillon,48.8,2.29,
Franconville,48.9889,2.2314,
Conflans-Sainte-Honorine,48.9992,2.0983,
Trappes,48.7775,2.0025,
Plaisir,48.8183,1.9472,
Cachan,48.7919,2.3319,
Malakoff,48.8169,2.2944,
Chatou,48.8897,2.1573,
Saint-Cloud,48.84,2.22,
La Garenne-Colombes,48.9056,2.2445,
Ermont,48.9922,2.2603,
Bois-Colombes,48.9175,2.2683,
Le Chesnay,48.8203,2.1303,
Élancourt,48.7847,1.9589,
Eaubonne,48.9922,2.2806,
Fontenay-aux-Roses,48.7893,2.2888,
Maisons-Laffitte,48.9469,2.1456,
Sèvres,48.8239,2.2117,
Saint-Mandé,48.8422,2.4186,
Deuil-la-Barre,48.9767,2.3272,
Montigny-lès-Cormeilles,48.9944,2.1958,
Achères,48.9602,2.0684,
La Celle-Saint-Cloud,48.8411,2.1344,
Saint-Gratien,48.9719,2.2828,
Chaville,48.8086,2.1886,
Sceaux,48.7786,2.2906,
Saint-Cyr-l’École,48.8003,2.0625,
Éragny,49.0172,2.0914,
Maurepas,48.7628,1.9456,
Garches,48.8456,2.1869,
Les Clayes-sous-Bois,48.8206,1.9836,
Marly-le-Roi,48.8669,2.0942,
Carrières-sous-Poissy,48.9478,2.0386,
Le Pecq,48.8967,2.1061,
Le Vésinet,48.8939,2.1322,
Saint-Leu-la-Forêt,49.0169,2.2464,
Bois-d’Arcy,48.8014,2.0317,
Montesson,48.9086,2.1494,
Fontenay-le-Fleury,48.8136,2.0486,
Andrésy,48.9808,2.0583,
Triel-sur-Seine,48.9808,2.0061,
Ville-d’Avray,48.8261,2.1933,
Villepreux,48.83,2.0022,
Chanteloup-les-Vignes,48.9783,2.0308,
Croissy-sur-Seine,48.8778,2.1422,
Pierrelaye,49.0225,2.1503,
Bougival,48.865,2.1394,
Vaucresson,48.8425,2.1528,
Le Plessis-Bouchard,49.0028,2.2367,
Noisy-le-Roi,48.8464,2.06,
Louveciennes,48.8603,2.1164,
Le Mesnil-Saint-Denis,48.7436,1.9631,
La Verrière,48.7586,1.9622,
Orgeval,48.9206,1.9758,
Le Mesnil-le-Roi,48.9281,2.1225,
Chambourcy,48.9061,2.0403,
Le Port-Marly,48.8792,2.1097,
Villennes-sur-Seine,48.9392,1.9978,
Saint-Nom-la-Bretêche,48.8597,2.0211,
La Frette-sur-Seine,48.9742,2.1783,
L’Étang-la-Ville,48.8689,2.0711,
Maurecourt,48.9972,2.0619,
Fourqueux,48.8869,2.0653,
Rocquencourt,48.8367,2.1108,
Bailly,48.8414,2.0772,
Mareil-Marly,48.8819,2.0767,
Morainvilliers,48.9286,1.9369,
Feucherolles,48.8731,1.9731,
Marnes-la-Coquette,48.8303,2.1772,
Chavenay,48.8539,1.9864,
Crespières,48.8831,1.9217,
Médan,48.9533,1.9961,
Aigremont,48.9028,2.0192,
Thiverval-Grignon,48.8511,1.9172,
Vanves,48.8208,2.2897,
Gentilly,48.8133,2.3444,
Paris,48.8566,2.3522,
Montreuil,48.8611,2.4436,
Vitry-sur-Seine,48.7875,2.3928,
Créteil,48.7911,2.4628,
Aubervilliers,48.9131,2.3831,
Champigny-sur-Marne,48.8172,2.5156,
Saint-Maur-des-Fossés,48.7994,2.4997,
Ivry-sur-Seine,48.8078,2.3747,
Pantin,48.8966,2.4017,
Le Blanc-Mesnil,48.9387,2.4614,
Maisons-Alfort,48.8058,2.4378,
Chelles,48.8833,2.6,
Villejuif,48.7919,2.3636,
Fontenay-sous-Bois,48.8517,2.4772,
Sevran,48.9333,2.5333,
Vincennes,48.8478,2.4392,
Rosny-sous-Bois,48.8667,2.4833,
Choisy-le-Roi,48.763,2.409,
Livry-Gargan,48.9192,2.5361,
Noisy-le-Sec,48.8894,2.4503,
Alfortville,48.805,2.4239,
Bagneux,48.7983,2.3137,
Villepinte,48.955,2.541,
Bagnolet,48.8692,2.4181,
Vigneux-sur-Seine,48.7001,2.417,
L’Haÿ-les-Roses,48.78,2.3374,
Charenton-le-Pont,48.8265,2.405,
Villemomble,48.8833,2.5,
Thiais,48.765,2.3923,
Villiers-sur-Marne,48.8275,2.5447,
Villeparisis,48.9503,2.6025,
Le Kremlin-Bicêtre,48.81,2.3581,
Champs-Sur-Marne,48.8529,2.6027,
Orly,48.7439,2.3928,
Montgeron,48.7039,2.4605,
Les Lilas,48.88,2.42,
Roissy-en-Brie,48.7906,2.6519,
Torcy,48.8502,2.6508,
Arcueil,48.8075,2.3361,
Villeneuve-le-Roi,48.7333,2.4167,
Thorigny-sur-Marne,48.8788,2.7075,
Neuilly-Plaisance,48.8619,2.5064,
Bourg-la-Reine,48.7796,2.3151,
Chevilly-Larue,48.7664,2.3533,
Chennevières-sur-Marne,48.7983,2.5339,
Noisiel,48.8547,2.6289,
Valenton,48.745,2.4672,
Le Raincy,48.8992,2.5231,
Lognes,48.8361,2.6278,
Saint-Maurice,48.8183,2.4347,
Vaires-sur-Marne,48.8742,2.6381,
Montévrain,48.8753,2.7456,
Épinay-sous-Sénart,48.6931,2.5158,
Claye-Souilly,48.945,2.6867,
La Queue-en-Brie,48.7894,2.5767,
Villecresnes,48.7214,2.5342,
Serris,48.8564,2.7861,
Magny-le-Hongre,48.8631,2.8136,
Saint-Germain-lès-Corbeil,48.6206,2.4892,
Bailly-Romainvilliers,48.8469,2.8231,
Soisy-sur-Seine,48.6469,2.4522,
Vaujours,48.9339,2.5719,
Gournay-sur-Marne,48.8597,2.5764,
Saint-Thibault-des-Vignes,48.8692,2.6886,
Chessy,48.8803,2.7633,
Brou-sur-Chantereine,48.8825,2.6294,
Pomponne,48.8819,2.6908,
Chanteloup,48.855,2.7392,
Dampmart,48.8867,2.735,
Annet-sur-Marne,48.9256,2.7192,
Coupvray,48.8919,2.7936,
Le Pin,48.9144,2.6292,
Chalifert,48.8886,2.7731,
Gouvernes,48.8606,2.6939,
Guermantes,48.8544,2.7058,
Évry,48.6239,2.4294,
Ablon-sur-Seine,48.7256,2.4211,
Courcouronnes,48.6239,2.4294,
Antony,48.7539,2.2975,
Massy,48.7309,2.2713,
Savigny-sur-Orge,48.6797,2.3457,
Sainte-Geneviève-des-Bois,48.6369,2.3403,
Palaiseau,48.7145,2.2457,
Athis-Mons,48.7074,2.3889,
Châtenay-Malabry,48.7653,2.2781,
Montigny-le-Bretonneux,48.7711,2.0333,
Viry-Châtillon,48.6713,2.375,
Ris-Orangis,48.6537,2.4161,
Le Plessis-Robinson,48.7811,2.2633,
Draveil,48.6852,2.408,
Grigny,48.6562,2.3849,
Guyancourt,48.7714,2.0739,
Fresnes,48.755,2.3221,
Brétigny-sur-Orge,48.6114,2.3059,
Vélizy-Villacoublay,48.7834,2.1834,
Gif-sur-Yvette,48.7018,2.1339,
Longjumeau,48.6943,2.2958,
Morsang-sur-Orge,48.6618,2.3461,
Chilly-Mazarin,48.7025,2.3125,
Saint-Michel-sur-Orge,48.6325,2.3028,
Juvisy-sur-Orge,48.6883,2.3775,
Viroflay,48.8,2.1722,
Orsay,48.6981,2.1875,
Verrières-le-Buisson,48.7475,2.2628,
Fleury-Mérogis,48.6294,2.3614,
Morangis,48.7064,2.3347,
Épinay-sur-Orge,48.6739,2.3272,
Voisins-le-Bretonneux,48.7583,2.0508,
Arpajon,48.5903,2.2478,
Saint-Germain-lès-Arpajon,48.5953,2.2556,
Dourdan,48.5289,2.0108,
Villebon-sur-Yvette,48.7,2.2278,
Bondoufle,48.6133,2.3806,
Igny,48.7422,2.2261,
Bures-sur-Yvette,48.6967,2.1614,
Magny-les-Hameaux,48.7239,2.0842,
Breuillet,48.5661,2.1714,
Marcoussis,48.6417,2.2297,
Jouy-en-Josas,48.7681,2.1669,
La Ville-du-Bois,48.6606,2.2692,
Saint-Rémy-lès-Chevreuse,48.7058,2.0719,
Montlhéry,48.6386,2.2722,
Ballancourt,48.5256,2.3856,
Paray-Vieille-Poste,48.7081,2.3628,
Lisses,48.5978,2.4264,
Wissous,48.7308,2.3272,
Linas,48.6333,2.2672,
Étréchy,48.4931,2.1911,
Limours,48.6456,2.0761,
Itteville,48.5142,2.3419,
Longpont-sur-Orge,48.6428,2.2917,
Saulx-les-Chartreux,48.6922,2.2664,
Égly,48.5806,2.2239,
Saint-Arnoult-en-Yvelines,48.5717,1.9406,
Buc,48.7733,2.1253,
Rungis,48.7483,2.3497,
Chevreuse,48.7075,2.0383,
Marolles-en-Hurepoix,48.5625,2.2983,
Lardy,48.5222,2.2653,
Saint-Chéron,48.5536,2.1247,
Ollainville,48.5897,2.2192,
Bièvres,48.7556,2.215,
Villiers-sur-Orge,48.6578,2.3028,
Nozay,48.6603,2.2428,
Ballainvilliers,48.6753,2.2964,
Leuville-sur-Orge,48.6169,2.2644,
Morigny-Champigny,48.4464,2.1833,
La Norville,48.5853,2.2597,
Le Plessis-Pâté,48.6139,2.3292,
Saclay,48.7308,2.1733,
Forges-les-Bains,48.6281,2.0992,
Boissy-sous-Saint-Yon,48.5561,2.2094,
Bruyères-le-Châtel,48.5928,2.1919,
Cerny,48.4769,2.3281,
Briis-sous-Forges,48.6244,2.1239,
Saint-Vrain,48.5414,2.3347,
Vert-le-Petit,48.5519,2.3669,
Champlan,48.7086,2.2744,
Gometz-le-Châtel,48.6786,2.1386,
Villejust,48.6825,2.2364,
Vert-le-Grand,48.5722,2.3578,
Fontenay-lès-Briis,48.6197,2.1556,
Bouray-sur-Juine,48.52,2.2975,
Cheptainville,48.55,2.2681,
Vauhallan,48.7339,2.2075,
Bonnelles,48.6186,2.0278,
Bullion,48.6219,1.9958,
Les Molières,48.6722,2.0689,
Corbreuse,48.4989,1.9611,
Angervilliers,48.5928,2.0653,
Sermaise,48.5361,2.0806,
Lévis-Saint-Nom,48.7214,1.9486,
Les-Loges-en-Josas,48.7628,2.1417,
Cernay-la-Ville,48.6733,1.9747,
Fontenay-le-Vicomte,48.5472,2.3992,
Saint-Maurice-Montcouronne,48.5825,2.1261,
Gometz-la-Ville,48.6717,2.1281,
Le Val-Saint-Germain,48.565,2.0639,
Leudeville,48.5656,2.3261,
Châteaufort,48.7364,2.0911,
Roinville,48.5314,2.0453,
Vaugrigneuse,48.6025,2.1225,
Boissy-le-Cutté,48.4717,2.2842,
Auvers-Saint-Georges,48.4925,2.2192,
Villiers-le-Bâcle,48.7256,2.1258,
Les Granges-le-Roi,48.5017,2.0192,
Toussus-le-Noble,48.7469,2.1142,
Chamarande,48.5156,2.2164,
Villemoisson-sur-Orge,48.6653,2.3308,
Janville-sur-Juine,48.5164,2.2694,
Mantes-la-Jolie,48.9908,1.7172,
Les Mureaux,48.9875,1.9172,
Limay,48.9933,1.7358,
Rosny-sur-Seine,48.9997,1.6317,
Jouars-Pontchartrain,48.8031,1.9014,
Bonnières-sur-Seine,49.0353,1.5797,
Freneuse,49.0472,1.6008,
Juziers,48.9925,1.8456,
Houdan,48.7908,1.6017,
Neauphle-le-Château,48.8144,1.9022,
Montfort-l’Amaury,48.7772,1.8092,
Villiers-Saint-Frédéric,48.8208,1.89,
Gambais,48.7731,1.6731,
Orgerus,48.8392,1.7006,
Garancières,48.8219,1.7547,
Septeuil,48.8925,1.6814,
La Queue-lès-Yvelines,48.8053,1.7683,
Guerville,48.9442,1.735,
Follainville-Dennemont,49.0206,1.7139,
Bennecourt,49.0403,1.5622,
Saint-Germain-de-la-Grange,48.8336,1.8994,
Bréval,48.9442,1.5336,
Méré,48.7861,1.8172,
Longnes,48.9208,1.5875,
Bazainville,48.8039,1.6678,
Richebourg,48.8233,1.6375,
Dammartin-en-Serve,48.9031,1.6192,
Chapet,48.9664,1.9336,
Galluis,48.7956,1.7936,
Guernes,49.0111,1.6358,
Tacoignières,48.8364,1.6747,
Corbeil-Essonnes,48.6139,2.482,
Villeneuve-Saint-Georges,48.7325,2.4497,
Savigny-le-Temple,48.5841,2.5832,
Yerres,48.7171,2.4881,
Bussy-Saint-Georges,48.8422,2.6983,
Limeil-Brévannes,48.7464,2.4883,
Sucy-en-Brie,48.7697,2.5228,
Brunoy,48.6979,2.5044,
Combs-la-Ville,48.67,2.56,
Ozoir-la-Ferrière,48.778,2.68,
Le Plessis-Trévise,48.8111,2.5717,
Bonneuil-sur-Marne,48.7742,2.4875,
Boissy-Saint-Léger,48.7503,2.5097,
Lieusaint,48.6322,2.5486,
Saint-Pierre-du-Perray,48.6131,2.4953,
Cesson,48.5658,2.6011,
Ormesson-sur-Marne,48.7858,2.5383,
Crosne,48.7147,2.4611,
Quincy-sous-Sénart,48.6711,2.5339,
Tournan-en-Brie,48.7406,2.7681,
Gretz-Armainvilliers,48.7411,2.7342,
Émerainville,48.81,2.6228,
Lésigny,48.7442,2.6158,
Fontenay-Trésigny,48.7075,2.8694,
Mormant,48.6069,2.89,
Marolles-en-Brie,48.7325,2.5508,
Mandres-les-Roses,48.7022,2.5444,
Noiseau,48.7769,2.5472,
Tigery,48.6403,2.5086,
Santeny,48.7258,2.5722,
Chevry-Cossigny,48.7253,2.6625,
Boissise-le-Roi,48.5256,2.5742,
Ferrières-en-Brie,48.8214,2.7047,
Collégien,48.8369,2.6733,
Servon,48.7169,2.5872,
Étiolles,48.6358,2.4728,
Rozay-en-Brie,48.6833,2.9583,
Presles-en-Brie,48.7147,2.7417,
Varennes-Jarcy,48.6781,2.5597,
Pontcarré,48.7967,2.7053,
Croissy-Beaubourg,48.8286,2.6597,
Soignolles-en-Brie,48.655,2.6997,
Coubert,48.6711,2.6969,
Réau,48.6106,2.6236,
Villeneuve-le-Comte,48.8136,2.8286,
Maincy,48.5497,2.7019,
Marles-en-Brie,48.7281,2.8794,
La Houssaye-en-Brie,48.7542,2.8744,
Moisenay,48.5628,2.7358,
Courpalay,48.6483,2.9594,
Férolles-Attilly,48.7322,2.6297,
Neufmoutiers-en-Brie,48.7692,2.8322,
Voisenon,48.5717,2.6642,
Favières,48.7642,2.7747,
Nemours,48.2686,2.6936,
Saint-Pierre-lès-Nemours,48.2653,2.6797,
Souppes-sur-Loing,48.1831,2.7353,
Moret-sur-Loing,48.3744,2.815,
Château-Landon,48.1492,2.7006,
Bourron-Marlotte,48.3411,2.7078,
Écuelles,48.3525,2.8217,
Égreville,48.1772,2.8714,
Bagneaux-sur-Loing,48.2314,2.705,
Beaumont-en-Gâtinais,48.1381,2.4769,
Villemaréchal,48.2675,2.8683,
Coulommiers,48.8156,3.0836,
La Ferté-Gaucher,48.7825,3.3053,
Jouarre,48.9269,3.13,
Rebais,48.8472,3.2325,
Jouy-sur-Morin,48.7944,3.2733,
Saint-Augustin,48.7847,3.0294,
Jouy-le-Châtel,48.6653,3.1283,
Mortcerf,48.7894,2.9164,
Chailly-en-Brie,48.7903,3.1231,
Villeneuve-sur-Bellot,48.8631,3.3419,
Chauffry,48.8183,3.185,
Provins,48.5589,3.2994,
Nangis,48.555,3.0147,
Longueville,48.5144,3.2469,
Sourdun,48.5369,3.3503,
Chenoise,48.6153,3.1942,
Saints,48.7589,3.0503,
Choisy-en-Brie,48.7586,3.2169,
Touquin,48.7358,3.0131,
Villiers-Saint-Georges,48.6489,3.4067,
Chevru,48.7356,3.195,
Fontenailles,48.5533,2.9517,
Étampes,48.4343,2.1615,
Angerville,48.3103,1.9983,
La Ferté-Alais,48.4828,2.3486,
Méréville,48.315,2.0864,
Maisse,48.3947,2.3761,
Pussay,48.3492,1.9928,
Saclas,48.3597,2.1253,
D’Huison-Longueville,48.4581,2.3206,
Baulne,48.4922,2.3597,
Brières-les-Scellés,48.4575,2.1392,
Châlo-Saint-Mars,48.4269,2.0661,
Meaux,48.9603,2.8883,
La Ferté-sous-Jouarre,48.9492,3.1294,
Esbly,48.9031,2.8125,
Nanteuil-lès-Meaux,48.9297,2.8969,
Saint-Pathus,49.0706,2.7997,
Mouroux,48.8225,3.0381,
Quincy-Voisins,48.8994,2.8736,
Crégy-lès-Meaux,48.9786,2.8783,
Trilport,48.9572,2.9492,
Villenoy,48.9411,2.8614,
Saint-Germain-sur-Morin,48.8825,2.8506,
Montry,48.8867,2.8278,
Lizy-sur-Ourcq,49.0253,3.0219,
Saint-Soupplets,49.0383,2.8072,
Boissy-le-Châtel,48.8222,3.1364,
Mareuil-lès-Meaux,48.9275,2.8597,
Pommeuse,48.8158,3.0158,
Faremoutiers,48.8003,2.9961,
Guérard,48.8247,2.9581,
Oissery,49.0706,2.8167,
Couilly-Pont-aux-Dames,48.8844,2.8578,
Varreddes,49.0028,2.9292,
Saint-Cyr-sur-Morin,48.9061,3.1839,
Villiers-sur-Morin,48.8603,2.8794,
Crouy-sur-Ourcq,49.09,3.0744,
Saâcy-sur-Marne,48.9628,3.2117,
Monthyon,49.0081,2.8272,
Bouleurs,48.8811,2.9064,
Voulangis,48.8517,2.8967,
Condé-Sainte-Libiaire,48.8981,2.8317,
Fublaines,48.9378,2.9356,
Chamigny,48.9736,3.1514,
Changis-sur-Marne,48.9578,3.0186,
Germigny-l’Evêque,48.9925,2.9428,
Penchard,48.9861,2.8594,
La Celle-sur-Morin,48.8064,2.9658,
Saint-Jean-les-Deux-Jumeaux,48.9514,3.0178,
Armentières-en-Brie,48.9789,3.0222,
Coutevroult,48.8625,2.8522,
Mary-sur-Marne,49.015,3.0289,
Sammeron,48.9478,3.0819,
Luzancy,48.9731,3.1875,
Dammartin-sur-Tigeaux,48.8192,2.9197,
Isles-lès-Villenoy,48.9111,2.8264,
Ussy-sur-Marne,48.9553,3.0731,
Doue,48.8661,3.1628,
Milly-la-Forêt,48.4042,2.4669,
Boutigny-sur-Essonnes,48.4358,2.3775,
Montigny-sur-Loing,48.3381,2.7428,
La Chapelle-la-Reine,48.3183,2.5717,
Montcourt-Fromonville,48.3056,2.7036,
Noisy-sur-École,48.3733,2.4961,
Grez-sur-Loing,48.3153,2.6889,
Achères-la-Forêt,48.3456,2.565,
Montereau-faut-Yonne,48.3853,2.9508,
Varennes-sur-Seine,48.3739,2.9233,
La Grande-Paroisse,48.3867,2.9025,
Saint-Germain-Laval,48.3992,2.9967,
Vernou-sur-Seine,48.3878,2.8464,
Cannes-Écluse,48.3644,2.9883,
Bray-sur-Seine,48.4147,3.2389,
Marolles-sur-Seine,48.3858,3.0311,
Voulx,48.2808,2.9683,
Gouaix,48.4836,3.2936,
Montigny-Lencoup,48.4531,3.0639,
Salins,48.4219,3.0219,
Châtenay-sur-Seine,48.4183,3.0944,
Cergy,49.0361,2.0631,
Pontoise,49.0516,2.1017,
Saint-Ouen-l’Aumône,49.0447,2.1111,
Mantes-la-Ville,48.975,1.7117,
Osny,49.0592,2.0625,
Vauréal,49.03,2.0214,
Jouy-le-Moutier,49.0108,2.0386,
Verneuil-sur-Seine,48.9797,1.9739,
Aubergenville,48.9583,1.855,
Beynes,48.8564,1.8728,
Gargenville,48.9919,1.8103,
Courdimanche,49.0344,2.0014,
Épône,48.9558,1.8153,
Magnanville,48.9672,1.6819,
Maule,48.9089,1.8483,
Menucourt,49.0272,1.9814,
Magny-en-Vexin,49.1544,1.7867,
Vaux-sur-Seine,49.0078,1.9631,
Ecquevilly,48.95,1.9214,
Issou,48.9892,1.7925,
Mézières-sur-Seine,48.9581,1.8039,
Marines,49.145,1.9836,
Porcheville,48.9719,1.7781,
Buchelay,48.9797,1.6728,
Ennery,49.0744,2.1061,
Flins-sur-Seine,48.9644,1.8728,
Hardricourt,49.0083,1.8936,
Bouafle,48.965,1.8964,
Chars,49.1608,1.9372,
Neuville-sur-Oise,49.015,2.0592,
Boissy-l’Aillerie,49.0783,2.0311,
Mareil-sur-Mauldre,48.8947,1.8689,
Bazemont,48.9281,1.865,
Cormeilles-en-Vexin,49.1161,2.0211,
Us,49.0997,1.9667,
Seraincourt,49.0353,1.8672,
Les Alluets-le-Roi,48.9142,1.9192,
Ableiges,49.0903,1.9814,
Aulnay-sur-Mauldre,48.9289,1.8403,
Vigny,49.0778,1.9283,
Oinville-sur-Montcient,49.0278,1.8494,
Nézel,48.9444,1.8364,
Tessancourt-sur-Aubette,49.0244,1.9203,
Persan,49.1533,2.2711,
L’Isle-Adam,49.1111,2.2228,
Méry-sur-Oise,49.0636,2.1864,
Beaumont-sur-Oise,49.1425,2.2864,
Auvers-sur-Oise,49.0717,2.1742,
Parmain,49.1147,2.2086,
Champagne-sur-Oise,49.1358,2.2356,
Bruyères-sur-Oise,49.1572,2.3275,
Bernes-sur-Oise,49.1611,2.3006,
Butry-sur-Oise,49.0861,2.1983,
Nesles-la-Vallée,49.13,2.1706,
Mours,49.1336,2.27,
Valmondois,49.0967,2.1908,
Seugy,49.1211,2.3939,
Rambouillet,48.6444,1.8308,
Les Essarts-le-Roi,48.7167,1.8944,
Le Perray-en-Yvelines,48.6942,1.8542,
Coignières,48.7472,1.9203,
Ablis,48.5167,1.8356,
Auffargis,48.7003,1.8872,
Sonchamp,48.5758,1.8778,
Saint-Rémy-l’Honoré,48.7564,1.8808,
Saint-Léger-en-Yvelines,48.7214,1.7656,
Gazeran,48.6339,1.7736,
Les Bréviaires,48.7078,1.8139,
Condé-sur-Vesgre,48.7417,1.6608,
Orcemont,48.5881,1.8106,
