lon,lat
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.66,48.5406,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.4494,48.9875,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.1869,48.8456,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.5767,48.7894,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
2.1556,48.6197,
1.735,48.9442,
1.735,48.9442,
1.735,48.9442,
1.735,48.9442,
1.735,48.9442,
1.735,48.9442,
1.735,48.9442,
1.735,48.9442,
1.735,48.9442,
