NIVEL,CODIGO,DESTINO,POP ATENDIDA,Physicians,Nurses,OtherCadres,CommunityBased,Beds,CTScanner,MRIUnit,Mammography,Radiotherapy
1,2990474,Nevers,67464.00,8.77,42.50,24.29,23.61,0.00,0.00,0.00,0.00,0.00
1,11962198,Sens,65832.00,8.56,41.47,23.70,23.04,0.00,0.00,0.00,0.00,0.00
1,3021263,Dole,55890.00,7.27,35.21,20.12,19.56,0.00,0.00,0.00,0.00,0.00
1,6454607,Vesoul,32990.00,4.29,20.78,11.88,11.55,0.00,0.00,0.00,0.00,0.00
1,2977229,Saint-Rémy,122527.00,15.93,77.19,44.11,42.88,0.00,0.00,0.00,0.00,0.00
1,3035768,Avallon,7665.00,1.00,4.83,2.76,2.68,0.00,0.00,0.00,0.00,0.00
1,2997439,Louhans,26358.00,3.43,16.61,9.49,9.22,0.00,0.00,0.00,0.00,0.00
1,3026046,Châtillon-sur-Seine,5354.00,0.70,3.37,1.93,1.87,0.00,0.00,0.00,0.00,0.00
1,3031090,Bourbon-Lancy,6031.00,0.78,3.80,2.17,2.11,0.00,0.00,0.00,0.00,0.00
1,6428942,Venarey-les-Laumes,13067.00,1.70,8.23,4.70,4.57,0.00,0.00,0.00,0.00,0.00
1,6454608,Charolles,16820.00,2.19,10.60,6.06,5.89,0.00,0.00,0.00,0.00,0.00
1,2975819,Saulieu,2385.00,0.31,1.50,0.86,0.83,0.00,0.00,0.00,0.00,0.00
1,2989425,Orchamps-Vennes,35218.00,4.58,22.19,12.68,12.33,0.00,0.00,0.00,0.00,0.00
1,2978666,Saint-Lupicin,22086.00,2.87,13.91,7.95,7.73,0.00,0.00,0.00,0.00,0.00
1,3019443,Étang-sur-Arroux,18122.00,2.36,11.42,6.52,6.34,0.00,0.00,0.00,0.00,0.00
1,6456379,La Clayette,8213.00,1.07,5.17,2.96,2.87,0.00,0.00,0.00,0.00,0.00
1,3012026,Jussey,1581.00,0.21,1.00,0.57,0.55,0.00,0.00,0.00,0.00,0.00
1,2988722,Palinges,27999.00,3.64,17.64,10.08,9.80,0.00,0.00,0.00,0.00,0.00
1,3025944,Chaulgnes,9762.00,1.27,6.15,3.51,3.42,0.00,0.00,0.00,0.00,0.00
1,2991474,Moulins-Engilbert,5099.00,0.66,3.21,1.84,1.78,0.00,0.00,0.00,0.00,0.00
1,2984675,Quingey,152643.00,19.84,96.17,54.95,53.42,0.00,0.00,0.00,0.00,0.00
1,2990479,Neuvy-sur-Loire,14707.00,1.91,9.27,5.29,5.15,0.00,0.00,0.00,0.00,0.00
1,6452589,Aillant-sur-Tholon,81498.00,10.59,51.34,29.34,28.52,0.00,0.00,0.00,0.00,0.00
1,3036862,Arnay-le-Duc,5087.00,0.66,3.20,1.83,1.78,0.00,0.00,0.00,0.00,0.00
1,6614331,Frahier-et-Châtebier,175756.00,22.85,110.73,63.27,61.51,0.00,0.00,0.00,0.00,0.00
1,2975081,Sennecé-lès-Mâcon,71233.00,9.26,44.88,25.64,24.93,0.00,0.00,0.00,0.00,0.00
1,2997559,Lormes,2743.00,0.36,1.73,0.99,0.96,0.00,0.00,0.00,0.00,0.00
1,3023756,Corbenay,21505.00,2.80,13.55,7.74,7.53,0.00,0.00,0.00,0.00,0.00
1,2981416,Saint-Benin-d’Azy,11699.00,1.52,7.37,4.21,4.09,0.00,0.00,0.00,0.00,0.00
1,2998359,Ligny-le-Châtel,25784.00,3.35,16.24,9.28,9.02,0.00,0.00,0.00,0.00,0.00
1,3021809,Dampierre-sur-Salon,11987.00,1.56,7.55,4.32,4.20,0.00,0.00,0.00,0.00,0.00
1,2996020,Marchaux,35034.00,4.55,22.07,12.61,12.26,0.00,0.00,0.00,0.00,0.00
1,3021219,Domblans,33192.00,4.31,20.91,11.95,11.62,0.00,0.00,0.00,0.00,0.00
1,3032430,Blamont,95908.00,12.47,60.42,34.53,33.57,0.00,0.00,0.00,0.00,0.00
1,3023010,Courlon-sur-Yonne,8187.00,1.06,5.16,2.95,2.87,0.00,0.00,0.00,0.00,0.00
1,2970637,Varzy,6404.00,0.83,4.03,2.31,2.24,0.00,0.00,0.00,0.00,0.00
1,3026846,Chantenay-Saint-Imbert,4515.00,0.59,2.84,1.63,1.58,0.00,0.00,0.00,0.00,0.00
1,6428919,Til-Châtel,14581.00,1.90,9.19,5.25,5.10,0.00,0.00,0.00,0.00,0.00
1,3023370,Couchey,283385.00,36.84,178.53,102.02,99.18,0.00,0.00,0.00,0.00,0.00
1,3025988,Chaudenay,28557.00,3.71,17.99,10.28,9.99,0.00,0.00,0.00,0.00,0.00
1,6442338,Montpont-en-Bresse,12355.00,1.61,7.78,4.45,4.32,0.00,0.00,0.00,0.00,0.00
1,2987808,Pesmes,5214.00,0.68,3.28,1.88,1.82,0.00,0.00,0.00,0.00,0.00
1,3018134,Foncine-le-Haut,24307.00,3.16,15.31,8.75,8.51,0.00,0.00,0.00,0.00,0.00
1,3024624,Clerval,11450.00,1.49,7.21,4.12,4.01,0.00,0.00,0.00,0.00,0.00
1,6429698,Chaffois,35224.00,4.58,22.19,12.68,12.33,0.00,0.00,0.00,0.00,0.00
1,2981274,Saint-Bris-le-Vineux,2370.00,0.31,1.49,0.85,0.83,0.00,0.00,0.00,0.00,0.00
1,6442430,Saint-Laurent-d’Andenay,68025.00,8.84,42.86,24.49,23.81,0.00,0.00,0.00,0.00,0.00
1,2979310,Saint-Jean-de-Losne,8043.00,1.05,5.07,2.90,2.82,0.00,0.00,0.00,0.00,0.00
