# ORIGEM	DESTINO	DISTANCIA(km) DURAÇÃO(s)
param: K: dist	dur:=
120001	120001	0	0
120001	120005	407	21199
120001	120010	294	16301
120001	120013	144	8134
120001	120017	145	8213
120001	120020	754	42185
120001	120025	293	16332
120001	120030	482	27023
120001	120032	735	31926
120001	120033	782	44043
120001	120034	346	19958
120001	120035	863	37519
120001	120038	35	2059
120001	120039	883	38349
120001	120040	117	6858
120001	120042	744	41663
120001	120043	516	22419
120001	120045	107	6493
120001	120050	262	14760
120001	120060	526	29490
120001	120070	251	14667
120001	120080	178	11880
120005	120001	407	21153
120005	120005	0	0
120005	120010	114	5027
120005	120013	371	19767
120005	120017	262	13015
120005	120020	981	53818
120005	120025	115	5113
120005	120030	709	38656
120005	120032	439	19066
120005	120033	1009	55676
120005	120034	573	31591
120005	120035	561	24397
120005	120038	374	19272
120005	120039	616	26774
120005	120040	344	18526
120005	120042	971	53296
120005	120043	263	11425
120005	120045	319	16317
120005	120050	489	26393
120005	120060	753	41123
120005	120070	183	8141
120005	120080	406	23548
120010	120001	294	16252
120010	120005	114	5026
120010	120010	0	0
120010	120013	259	14866
120010	120017	150	8115
120010	120020	869	48918
120010	120025	3	212
120010	120030	597	33755
120010	120032	545	23687
120010	120033	897	50775
120010	120034	461	26691
120010	120035	671	29159
120010	120038	262	14372
120010	120039	718	31203
120010	120040	232	13625
120010	120042	858	48395
120010	120043	349	15148
120010	120045	206	11417
120010	120050	377	21492
120010	120060	640	36222
120010	120070	70	3241
120010	120080	293	18648
120013	120001	141	7942
120013	120005	368	19627
120013	120010	256	14728
120013	120013	0	0
120013	120017	106	6641
120013	120020	613	34286
120013	120025	255	14759
120013	120030	341	19123
120013	120032	598	25975
120013	120033	641	36144
120013	120034	205	12059
120013	120035	726	31557
120013	120038	124	7894
120013	120039	745	32364
120013	120040	26	1581
120013	120042	602	33763
120013	120043	379	16468
120013	120045	50	3309
120013	120050	121	6860
120013	120060	384	21591
120013	120070	213	13095
120013	120080	77	6119
120017	120001	145	8240
120017	120005	263	13100
120017	120010	150	8202
120017	120013	109	6854
120017	120017	0	0
120017	120020	719	40905
120017	120025	149	8233
120017	120030	447	25743
120017	120032	664	28844
120017	120033	747	42763
120017	120034	312	18678
120017	120035	793	34455
120017	120038	112	6359
120017	120039	824	35790
120017	120040	82	5613
120017	120042	709	40382
120017	120043	449	19493
120017	120045	57	3404
120017	120050	227	13479
120017	120060	491	28210
120017	120070	107	6568
120017	120080	144	10635
120020	120001	751	42020
120020	120005	979	53704
120020	120010	866	48806
120020	120013	613	34312
120020	120017	716	40718
120020	120020	0	0
120020	120025	865	48837
120020	120030	276	15578
120020	120032	257	11150
120020	120033	38	2506
120020	120034	423	24240
120020	120035	198	8617
120020	120038	734	41971
120020	120039	96	4185
120020	120040	636	35658
120020	120042	14	919
120020	120043	421	18301
120020	120045	660	37387
120020	120050	496	27858
120020	120060	230	12943
120020	120070	823	47172
120020	120080	688	40197
120025	120001	293	16274
120025	120005	116	5150
120025	120010	3	251
120025	120013	257	14888
120025	120017	149	8136
120025	120020	868	48939
120025	120025	0	0
120025	120030	596	33777
120025	120032	547	23774
120025	120033	895	50797
120025	120034	460	26712
120025	120035	673	29245
120025	120038	260	14393
120025	120039	720	31292
120025	120040	231	13647
120025	120042	857	48417
120025	120043	351	15239
120025	120045	205	11438
120025	120050	375	21514
120025	120060	639	36244
120025	120070	69	3262
120025	120080	292	18669
120030	120001	479	26855
120030	120005	706	38539
120030	120010	594	33641
120030	120013	341	19147
120030	120017	444	25553
120030	120020	276	15559
120030	120025	593	33672
120030	120030	0	0
120030	120032	282	12272
120030	120033	304	17417
120030	120034	151	9074
120030	120035	380	16507
120030	120038	462	26806
120030	120039	354	15396
120030	120040	364	20493
120030	120042	266	15036
120030	120043	193	8371
120030	120045	388	22221
120030	120050	224	12692
120030	120060	48	2864
120030	120070	551	32007
120030	120080	416	25031
120032	120001	735	31926
120032	120005	439	19066
120032	120010	545	23687
120032	120013	598	25975
120032	120017	664	28844
120032	120020	257	11150
120032	120025	547	23774
120032	120030	282	12272
120032	120032	0	0
120032	120033	279	12130
120032	120034	401	17423
120032	120035	129	5614
120032	120038	723	31402
120032	120039	181	7846
120032	120040	622	27033
120032	120042	242	10505
120032	120043	219	9507
120032	120045	637	27695
120032	120050	486	21134
120032	120060	234	10166
120032	120070	552	23989
120032	120080	654	28413
120033	120001	779	43858
120033	120005	1006	55543
120033	120010	894	50645
120033	120013	641	36151
120033	120017	744	42557
120033	120020	38	2505
120033	120025	893	50676
120033	120030	304	17417
120033	120032	279	12130
120033	120033	0	0
120033	120034	451	26078
120033	120035	204	8882
120033	120038	762	43810
120033	120039	105	4571
120033	120040	664	37497
120033	120042	38	2380
120033	120043	454	19718
120033	120045	688	39225
120033	120050	524	29696
120033	120060	257	14782
120033	120070	851	49011
120033	120080	716	42035
120034	120001	343	19785
120034	120005	571	31469
120034	120010	458	26571
120034	120013	205	12077
120034	120017	309	18483
120034	120020	423	24206
120034	120025	457	26602
120034	120030	151	9044
120034	120032	401	17423
120034	120033	451	26064
120034	120034	0	0
120034	120035	522	22686
120034	120038	326	19736
120034	120039	522	22679
120034	120040	228	13423
120034	120042	412	23684
120034	120043	203	8807
120034	120045	252	15151
120034	120050	88	5623
120034	120060	194	11511
120034	120070	415	24937
120034	120080	280	17962
120035	120001	863	37519
120035	120005	561	24397
120035	120010	671	29159
120035	120013	726	31557
120035	120017	793	34455
120035	120020	198	8617
120035	120025	673	29245
120035	120030	380	16507
120035	120032	129	5614
120035	120033	204	8882
120035	120034	522	22686
120035	120035	0	0
120035	120038	852	37014
120035	120039	102	4433
120035	120040	751	32631
120035	120042	184	7983
120035	120043	348	15101
120035	120045	766	33304
120035	120050	611	26532
120035	120060	323	14026
120035	120070	680	29563
120035	120080	781	33951
120038	120001	35	2086
120038	120005	374	19351
120038	120010	262	14453
120038	120013	127	8095
120038	120017	112	6365
120038	120020	737	42146
120038	120025	261	14484
120038	120030	465	26984
120038	120032	723	31402
120038	120033	765	44004
120038	120034	329	19919
120038	120035	852	37014
120038	120038	0	0
120038	120039	876	38066
120038	120040	100	6854
120038	120042	727	41623
120038	120043	505	21931
120038	120045	75	4645
120038	120050	245	14720
120038	120060	509	29451
120038	120070	219	12819
120038	120080	162	11876
120039	120001	883	38349
120039	120005	616	26774
120039	120010	718	31203
120039	120013	745	32364
120039	120017	824	35790
120039	120020	96	4185
120039	120025	720	31292
120039	120030	354	15396
120039	120032	181	7846
120039	120033	105	4571
120039	120034	522	22679
120039	120035	102	4433
120039	120038	876	38066
120039	120039	0	0
120039	120040	772	33542
120039	120042	82	3559
120039	120043	376	16334
120039	120045	790	34336
120039	120050	615	26734
120039	120060	294	12761
120039	120070	719	31229
120039	120080	794	34498
120040	120001	116	6472
120040	120005	343	18156
120040	120010	230	13258
120040	120013	26	1563
120040	120017	81	5170
120040	120020	636	35615
120040	120025	229	13289
120040	120030	364	20452
120040	120032	622	27033
120040	120033	664	37472
120040	120034	228	13387
120040	120035	751	32631
120040	120038	99	6423
120040	120039	772	33542
120040	120040	0	0
120040	120042	626	35092
120040	120043	403	17530
120040	120045	24	1838
120040	120050	144	8189
120040	120060	408	22919
120040	120070	187	11624
120040	120080	62	5147
120042	120001	741	41478
120042	120005	968	53163
120042	120010	855	48264
120042	120013	602	33770
120042	120017	706	40177
120042	120020	14	937
120042	120025	854	48295
120042	120030	266	15036
120042	120032	242	10505
120042	120033	38	2380
120042	120034	412	23698
120042	120035	184	7983
120042	120038	724	41430
120042	120039	82	3559
120042	120040	626	35117
120042	120042	0	0
120042	120043	409	17788
120042	120045	650	36845
120042	120050	486	27316
120042	120060	219	12401
120042	120070	812	46631
120042	120080	677	39655
120043	120001	516	22419
120043	120005	263	11425
120043	120010	349	15148
120043	120013	379	16468
120043	120017	449	19493
120043	120020	421	18301
120043	120025	351	15239
120043	120030	193	8371
120043	120032	219	9507
120043	120033	454	19718
120043	120034	203	8807
120043	120035	348	15101
120043	120038	505	21931
120043	120039	376	16334
120043	120040	403	17530
120043	120042	409	17788
120043	120043	0	0
120043	120045	419	18214
120043	120050	276	11987
120043	120060	196	8501
120043	120070	343	14918
120043	120080	436	18945
120045	120001	109	6465
120045	120005	319	16385
120045	120010	206	11486
120045	120013	53	3516
120045	120017	57	3399
120045	120020	663	37568
120045	120025	205	11517
120045	120030	391	22405
120045	120032	637	27695
120045	120033	691	39426
120045	120034	255	15341
120045	120035	766	33304
120045	120038	75	4652
120045	120039	790	34336
120045	120040	26	2275
120045	120042	653	37045
120045	120043	419	18214
120045	120045	0	0
120045	120050	171	10142
120045	120060	435	24873
120045	120070	163	9853
120045	120080	88	7298
120050	120001	259	14587
120050	120005	486	26272
120050	120010	374	21373
120050	120013	121	6879
120050	120017	224	13286
120050	120020	496	27818
120050	120025	373	21404
120050	120030	224	12656
120050	120032	486	21134
120050	120033	524	29676
120050	120034	88	5591
120050	120035	611	26532
120050	120038	242	14539
120050	120039	615	26734
120050	120040	144	8226
120050	120042	486	27296
120050	120043	276	11987
120050	120045	168	9954
120050	120050	0	0
120050	120060	268	15123
120050	120070	331	19740
120050	120080	196	12764
120060	120001	523	29306
120060	120005	750	40990
120060	120010	637	36092
120060	120013	384	21598
120060	120017	488	28004
120060	120020	230	12924
120060	120025	636	36123
120060	120030	48	2864
120060	120032	234	10166
120060	120033	257	14782
120060	120034	194	11526
120060	120035	323	14026
120060	120038	506	29257
120060	120039	294	12761
120060	120040	408	22944
120060	120042	219	12401
120060	120043	196	8501
120060	120045	431	24672
120060	120050	268	15143
120060	120060	0	0
120060	120070	594	34458
120060	120080	459	27482
120070	120001	251	14640
120070	120005	182	8133
120070	120010	70	3235
120070	120013	216	13254
120070	120017	107	6503
120070	120020	826	47306
120070	120025	69	3266
120070	120030	554	32143
120070	120032	552	23989
120070	120033	854	49163
120070	120034	418	25078
120070	120035	680	29563
120070	120038	219	12759
120070	120039	719	31229
120070	120040	189	12013
120070	120042	815	46783
120070	120043	343	14918
120070	120045	163	9804
120070	120050	334	19880
120070	120060	597	34610
120070	120070	0	0
120070	120080	250	17035
120080	120001	177	11529
120080	120005	404	23213
120080	120010	292	18315
120080	120013	78	6071
120080	120017	142	10227
120080	120020	688	40123
120080	120025	290	18346
120080	120030	416	24960
120080	120032	654	28413
120080	120033	716	41980
120080	120034	280	17896
120080	120035	781	33951
120080	120038	160	11480
120080	120039	794	34498
120080	120040	62	5167
120080	120042	678	39600
120080	120043	436	18945
120080	120045	86	6895
120080	120050	196	12697
120080	120060	460	27427
120080	120070	249	16681
120080	120080	0	0
;

end;


