# ORIGEM	DESTINO	DISTANCIA(km) DURAÇÃO(s)
param: K: dist	dur:=
210005	210005	0	0
210005	210010	650	39443
210005	210015	802	44572
210005	210020	606	33611
210005	210030	602	35783
210005	210040	308	19355
210005	210043	458	25495
210005	210047	326	18640
210005	210050	690	38782
210005	210055	574	31848
210005	210060	172	9761
210005	210070	476	26419
210005	210080	633	35322
210005	210083	680	37764
210005	210087	417	23077
210005	210090	820	46024
210005	210095	268	16282
210005	210100	399	21848
210005	210110	540	29779
210005	210120	418	23216
210005	210125	503	27863
210005	210130	650	36131
210005	210135	519	29114
210005	210140	458	25933
210005	210150	760	41916
210005	210160	379	20760
210005	210170	700	37307
210005	210173	634	36164
210005	210177	335	18478
210005	210180	663	37743
210005	210190	538	29844
210005	210193	497	27557
210005	210197	576	31963
210005	210200	346	19195
210005	210203	97	5563
210005	210207	432	23951
210005	210210	674	37645
210005	210215	340	21705
210005	210220	677	37750
210005	210230	625	34706
210005	210232	156	8841
210005	210235	129	7335
210005	210237	552	30505
210005	210240	509	28420
210005	210250	426	23453
210005	210255	144	8227
210005	210260	629	35454
210005	210270	457	25246
210005	210275	522	29077
210005	210280	290	16448
210005	210290	632	35109
210005	210300	608	33950
210005	210310	604	33398
210005	210312	555	30720
210005	210315	516	28831
210005	210317	548	30540
210005	210320	601	33541
210005	210325	55	3190
210005	210330	543	30353
210005	210340	712	39848
210005	210350	564	31120
210005	210355	437	24378
210005	210360	517	28774
210005	210370	601	33314
210005	210375	80	4714
210005	210380	502	27181
210005	210390	700	39090
210005	210400	464	26271
210005	210405	194	10991
210005	210407	301	24148
210005	210408	479	26997
210005	210409	341	19092
210005	210410	409	22858
210005	210420	546	30106
210005	210430	626	35323
210005	210440	523	28393
210005	210450	539	29441
210005	210455	97	5746
210005	210460	507	28181
210005	210462	538	31095
210005	210465	363	20145
210005	210467	511	28285
210005	210470	501	27582
210005	210480	259	14579
210005	210490	585	32426
210005	210500	624	33297
210005	210510	554	30429
210005	210515	342	18712
210005	210520	484	26737
210005	210530	68	3902
210005	210535	314	19626
210005	210540	472	26312
210005	210542	58	3300
210005	210545	555	30713
210005	210547	356	20872
210005	210550	74	4277
210005	210560	529	28916
210005	210565	546	30314
210005	210570	448	24807
210005	210580	459	25441
210005	210590	409	22641
210005	210592	679	38141
210005	210594	468	25904
210005	210596	454	27155
210005	210598	209	11794
210005	210600	504	28126
210005	210610	583	33518
210005	210620	642	35716
210005	210630	762	42943
210005	210632	523	29010
210005	210635	325	26023
210005	210637	499	27650
210005	210640	636	35466
210005	210650	448	24597
210005	210660	660	36893
210005	210663	435	23878
210005	210667	703	39588
210005	210670	612	33915
210005	210675	429	23518
210005	210680	570	31533
210005	210690	362	19879
210005	210700	131	7409
210005	210710	542	29829
210005	210720	538	30176
210005	210725	429	24437
210005	210730	681	38056
210005	210735	434	23969
210005	210740	387	21464
210005	210745	463	25751
210005	210750	574	32097
210005	210760	524	29143
210005	210770	630	34757
210005	210780	684	38639
210005	210790	639	35341
210005	210800	663	36963
210005	210805	733	39090
210005	210810	428	23635
210005	210820	519	28715
210005	210825	431	23817
210005	210830	464	25516
210005	210840	531	29556
210005	210845	481	26878
210005	210850	327	18275
210005	210860	493	27289
210005	210870	354	19496
210005	210880	476	26338
210005	210890	489	27215
210005	210900	166	9444
210005	210905	606	33800
210005	210910	473	25943
210005	210920	535	29772
