NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP_ATENDIDA,ATEND_FTE
1,6441798,"Tassin-la-Demi-Lune",4,"CommunityBased",22297,108.8094
1,6441798,"Tassin-la-Demi-Lune",5,"Beds",22297,0
1,6441798,"Tassin-la-Demi-Lune",6,"CTScanner",22297,0
1,6441798,"Tassin-la-Demi-Lune",7,"MRIUnit",22297,0
1,6441798,"Tassin-la-Demi-Lune",8,"Mammography",22297,0
1,6441798,"Tassin-la-Demi-Lune",9,"Radiotherapy",22297,0
1,2980586,"Sainte-Foy-lès-Lyon",1,"Physicians",22012,9.0249
1,2980586,"Sainte-Foy-lès-Lyon",2,"Nurses",22012,55.6904
1,2980586,"Sainte-Foy-lès-Lyon",3,"OtherCadres",22012,27.515
1,2980586,"Sainte-Foy-lès-Lyon",4,"CommunityBased",22012,107.4186
1,2980586,"Sainte-Foy-lès-Lyon",5,"Beds",22012,0
1,2980586,"Sainte-Foy-lès-Lyon",6,"CTScanner",22012,0
1,2980586,"Sainte-Foy-lès-Lyon",7,"MRIUnit",22012,0
1,2980586,"Sainte-Foy-lès-Lyon",8,"Mammography",22012,0
1,2980586,"Sainte-Foy-lès-Lyon",9,"Radiotherapy",22012,0
1,2979985,"Saint-Genis-Laval",1,"Physicians",21217,8.699
1,2979985,"Saint-Genis-Laval",2,"Nurses",21217,53.679
1,2979985,"Saint-Genis-Laval",3,"OtherCadres",21217,26.5213
1,2979985,"Saint-Genis-Laval",4,"CommunityBased",21217,103.539
1,2979985,"Saint-Genis-Laval",5,"Beds",21217,0
1,2979985,"Saint-Genis-Laval",6,"CTScanner",21217,0
1,2979985,"Saint-Genis-Laval",7,"MRIUnit",21217,0
1,2979985,"Saint-Genis-Laval",8,"Mammography",21217,0
1,2979985,"Saint-Genis-Laval",9,"Radiotherapy",21217,0
1,3015902,"Givors",1,"Physicians",20121,8.2496
1,3015902,"Givors",2,"Nurses",20121,50.9061
1,3015902,"Givors",3,"OtherCadres",20121,25.1513
1,3015902,"Givors",4,"CommunityBased",20121,98.1905
1,3015902,"Givors",5,"Beds",20121,0
1,3015902,"Givors",6,"CTScanner",20121,0
1,3015902,"Givors",7,"MRIUnit",20121,0
1,3015902,"Givors",8,"Mammography",20121,0
1,3015902,"Givors",9,"Radiotherapy",20121,0
1,6433470,"Voiron",1,"Physicians",20108,8.2443
1,6433470,"Voiron",2,"Nurses",20108,50.8732
