CODIGO_O	                        ORIGEM	CODIGO_D	                       DESTINO	      DISTANCIA
3014728	                      Grenoble	3014728	                      Grenoble	    0.00
6454573	                          Lyon	6454573	                          Lyon	    0.00
6496352	                Saint-Étienne	6496352	                Saint-Étienne	    0.00
2968254	                  Villeurbanne	2968254	                  Villeurbanne	    0.00
6501240	              Clermont-Ferrand	6501240	              Clermont-Ferrand	    0.00
8296151	                        Annecy	8296151	                        Annecy	    0.00
2970072	                   Vénissieux	2970072	                   Vénissieux	    0.00
6453882	                       Valence	6453882	                       Valence	    0.00
6430140	                   Montélimar	6430140	                   Montélimar	    0.00
3027422	                     Chambéry	3027422	                     Chambéry	    0.00
6527084	                Vaulx-en-Velin	6527084	                Vaulx-en-Velin	    0.00
6618456	                  Saint-Priest	6618456	                  Saint-Priest	    0.00
3029096	              Caluire-et-Cuire	3029096	              Caluire-et-Cuire	    0.00
3029931	                          Bron	3029931	                          Bron	    0.00
8287970	       Villefranche-sur-Saône	8287970	       Villefranche-sur-Saône	    0.00
6433192	                   Échirolles	6433192	                   Échirolles	    0.00
6451007	                     Annemasse	6451007	                     Annemasse	    0.00
2992292	                    Montluçon	2992292	                    Montluçon	    0.00
2979070	                 Saint-Chamond	2979070	                 Saint-Chamond	    0.00
2972742	              Thonon-les-Bains	2972742	              Thonon-les-Bains	    0.00
2983362	                        Roanne	2983362	                        Roanne	    0.00
2994048	                       Meyzieu	2994048	                       Meyzieu	    0.00
6430196	             Romans-sur-Isère	6430196	             Romans-sur-Isère	    0.00
2983536	              Rillieux-la-Pape	2983536	              Rillieux-la-Pape	    0.00
6452510	                 Aix-les-Bains	6452510	                 Aix-les-Bains	    0.00
2969280	                        Vienne	2969280	                        Vienne	    0.00
6615539	              Bourgoin-Jallieu	6615539	              Bourgoin-Jallieu	    0.00
8287998	                       Oullins	8287998	                       Oullins	    0.00
3036016	                      Aurillac	3036016	                      Aurillac	    0.00
2969392	                         Vichy	2969392	                         Vichy	    0.00
2988888	                       Oyonnax	2988888	                       Oyonnax	    0.00
6441798	           Tassin-la-Demi-Lune	6441798	           Tassin-la-Demi-Lune	    0.00
2980586	          Sainte-Foy-lès-Lyon	2980586	          Sainte-Foy-lès-Lyon	    0.00
