NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
3	2972214	Tournon-sur-Rhône	10598.00	21.09	95.17	26.60	0.00	19.29	0.21	0.18	0.17	0.11
3	2973394	Tarare	10587.00	21.07	95.07	26.57	0.00	19.27	0.21	0.18	0.17	0.11
3	2987314	Pierre-Bénite	10461.00	20.82	93.94	26.26	0.00	19.04	0.21	0.18	0.16	0.11
3	3016177	Gerzat	10315.00	20.53	92.63	25.89	0.00	18.77	0.21	0.17	0.16	0.11
3	6615624	Miribel	17643.00	35.11	158.43	44.28	0.00	32.11	0.35	0.30	0.28	0.18
3	6447896	Bourg-de-Péage	140169.00	278.94	1258.72	351.82	0.00	255.11	2.79	2.35	2.19	1.43
3	3033625	Belley	59207.00	117.82	531.68	148.61	0.00	107.76	1.18	0.99	0.92	0.60
3	2969543	Vétraz-Monthoux	8969.00	17.85	80.54	22.51	0.00	16.32	0.18	0.15	0.14	0.09
3	2968703	Ville-la-Grand	8926.00	17.76	80.16	22.40	0.00	16.25	0.18	0.15	0.14	0.09
3	2993277	Monistrol-sur-Loire	8854.00	17.62	79.51	22.22	0.00	16.11	0.18	0.15	0.14	0.09
3	3026757	Chaponost	8790.00	17.49	78.93	22.06	0.00	16.00	0.17	0.15	0.14	0.09
3	3028028	Cébazat	9855.00	19.61	88.50	24.74	0.00	17.94	0.20	0.17	0.15	0.10
3	3012742	Irigny	8695.00	17.30	78.08	21.82	0.00	15.82	0.17	0.15	0.14	0.09
3	3022540	Crest	9950.00	19.80	89.35	24.97	0.00	18.11	0.20	0.17	0.16	0.10
3	2969432	Roussillon	193533.00	385.13	1737.93	485.77	0.00	352.23	3.85	3.25	3.02	1.97
3	2985290	Privas	69465.00	138.24	623.80	174.36	0.00	126.43	1.38	1.17	1.08	0.71
3	6455106	Feurs	8252.00	16.42	74.10	20.71	0.00	15.02	0.16	0.14	0.13	0.08
3	3033636	Belleville	17425.00	34.68	156.48	43.74	0.00	31.71	0.35	0.29	0.27	0.18
3	3006202	La Tour-du-Pin	115637.00	230.12	1038.42	290.25	0.00	210.46	2.30	1.94	1.80	1.18
3	6424590	Meximieux	13949.00	27.76	125.26	35.01	0.00	25.39	0.28	0.23	0.22	0.14
3	2983050	Romagnat	80776.00	160.74	725.37	202.75	0.00	147.01	1.61	1.36	1.26	0.82
3	2978566	Saint-Marcellin	24828.00	49.41	222.96	62.32	0.00	45.19	0.49	0.42	0.39	0.25
3	6433417	Seyssins	45658.00	90.86	410.01	114.60	0.00	83.10	0.91	0.77	0.71	0.47
3	6433435	Tullins	7719.00	15.36	69.32	19.37	0.00	14.05	0.15	0.13	0.12	0.08
3	2979303	Saint-Jean-de-Maurienne	11281.00	22.45	101.30	28.32	0.00	20.53	0.22	0.19	0.18	0.12
3	6434192	Mably	47840.00	95.20	429.60	120.08	0.00	87.07	0.95	0.80	0.75	0.49
3	2990516	Neuville-sur-Saône	7560.00	15.04	67.89	18.98	0.00	13.76	0.15	0.13	0.12	0.08
3	3015823	Gleizé	7470.00	14.87	67.08	18.75	0.00	13.60	0.15	0.13	0.12	0.08
3	2967796	Vizille	14886.00	29.62	133.68	37.36	0.00	27.09	0.30	0.25	0.23	0.15
3	3030949	Bourg-Saint-Maurice	12873.00	25.62	115.60	32.31	0.00	23.43	0.26	0.22	0.20	0.13
3	2967203	Yssingeaux	42354.00	84.28	380.34	106.31	0.00	77.08	0.84	0.71	0.66	0.43
3	3030953	Bourg-Saint-Andéol	7167.00	14.26	64.36	17.99	0.00	13.04	0.14	0.12	0.11	0.07
3	6442917	Ugine	48293.00	96.10	433.67	121.22	0.00	87.89	0.96	0.81	0.75	0.49
3	3006320	La Talaudière	6931.00	13.79	62.24	17.40	0.00	12.61	0.14	0.12	0.11	0.07
3	6612211	Trévoux	6882.00	13.70	61.80	17.27	0.00	12.53	0.14	0.12	0.11	0.07
3	2989819	Nyons	8785.00	17.48	78.89	22.05	0.00	15.99	0.17	0.15	0.14	0.09
3	3029995	Brioude	13841.00	27.54	124.29	34.74	0.00	25.19	0.28	0.23	0.22	0.14
3	3037937	Ambert	12244.00	24.37	109.95	30.73	0.00	22.28	0.24	0.21	0.19	0.12
3	2983395	Rives	6606.00	13.15	59.32	16.58	0.00	12.02	0.13	0.11	0.10	0.07
3	6455959	La Tronche	9777.00	19.46	87.80	24.54	0.00	17.79	0.19	0.16	0.15	0.10
3	6424736	Viriat	103850.00	206.66	932.57	260.66	0.00	189.01	2.07	1.74	1.62	1.06
3	3027746	Ceyrat	6390.00	12.72	57.38	16.04	0.00	11.63	0.13	0.11	0.10	0.07
3	2980104	Saint-Flour	10526.00	20.95	94.52	26.42	0.00	19.16	0.21	0.18	0.16	0.11
3	6424553	Jassans-Riottier	36835.00	73.30	330.78	92.46	0.00	67.04	0.73	0.62	0.57	0.38
3	2972633	Thyez	11500.00	22.89	103.27	28.86	0.00	20.93	0.23	0.19	0.18	0.12
3	6617597	Ambilly	279553.00	556.31	2510.39	701.68	0.00	508.79	5.56	4.70	4.36	2.85
3	3026145	Châtel-Guyon	109324.00	217.55	981.73	274.40	0.00	198.97	2.18	1.84	1.71	1.12
3	6617585	Saint-Alban-Leysse	6146.00	12.23	55.19	15.43	0.00	11.19	0.12	0.10	0.10	0.06
3	2977350	Saint-Priest-en-Jarez	6092.00	12.12	54.71	15.29	0.00	11.09	0.12	0.10	0.10	0.06
3	2970477	Vaugneray	5896.00	11.73	52.95	14.80	0.00	10.73	0.12	0.10	0.09	0.06
3	6434263	Saint-Galmier	5737.00	11.42	51.52	14.40	0.00	10.44	0.11	0.10	0.09	0.06
3	3027507	Challes-les-Eaux	12533.00	24.94	112.55	31.46	0.00	22.81	0.25	0.21	0.20	0.13
3	3025668	Chazelles-sur-Lyon	122479.00	243.73	1099.86	307.42	0.00	222.91	2.44	2.06	1.91	1.25
3	3022060	Montrond-les-Bains	5290.00	10.53	47.50	13.28	0.00	9.63	0.11	0.09	0.08	0.05
3	3034064	Beaurepaire	12956.00	25.78	116.34	32.52	0.00	23.58	0.26	0.22	0.20	0.13
3	3007957	La Mure	9251.00	18.41	83.07	23.22	0.00	16.84	0.18	0.16	0.14	0.09
3	3032629	Billom	6030.00	12.00	54.15	15.14	0.00	10.97	0.12	0.10	0.09	0.06
3	3021435	Die	4665.00	9.28	41.89	11.71	0.00	8.49	0.09	0.08	0.07	0.05
3	6433360	Saint-Laurent-du-Pont	4520.00	8.99	40.59	11.35	0.00	8.23	0.09	0.08	0.07	0.05
3	2991847	Morestel	4472.00	8.90	40.16	11.22	0.00	8.14	0.09	0.08	0.07	0.05
3	6446574	Désertines	10848.00	21.59	97.42	27.23	0.00	19.74	0.22	0.18	0.17	0.11
3	2974675	Sevrier	5931.00	11.80	53.26	14.89	0.00	10.79	0.12	0.10	0.09	0.06
3	6454661	Épagny	4118.00	8.19	36.98	10.34	0.00	7.49	0.08	0.07	0.06	0.04
3	3023937	Condrieu	3927.00	7.81	35.26	9.86	0.00	7.15	0.08	0.07	0.06	0.04
3	2988160	Pélussin	3751.00	7.46	33.68	9.42	0.00	6.83	0.07	0.06	0.06	0.04
3	2976794	Saint-Symphorien-sur-Coise	7758.00	15.44	69.67	19.47	0.00	14.12	0.15	0.13	0.12	0.08
3	3026610	Charlieu	4689.00	9.33	42.11	11.77	0.00	8.53	0.09	0.08	0.07	0.05
3	6455948	Le Pont-de-Beauvoisin	3582.00	7.13	32.17	8.99	0.00	6.52	0.07	0.06	0.06	0.04
3	3007730	Langeac	6458.00	12.85	57.99	16.21	0.00	11.75	0.13	0.11	0.10	0.07
3	2995024	Mauriac	10241.00	20.38	91.96	25.70	0.00	18.64	0.20	0.17	0.16	0.10
3	2970828	Vals-les-Bains	3547.00	7.06	31.85	8.90	0.00	6.46	0.07	0.06	0.06	0.04
3	2991325	Moûtiers	20952.00	41.69	188.15	52.59	0.00	38.13	0.42	0.35	0.33	0.21
3	3006806	La Roche-Blanche	3474.00	6.91	31.20	8.72	0.00	6.32	0.07	0.06	0.05	0.04
3	6454141	Savigneux	3441.00	6.85	30.90	8.64	0.00	6.26	0.07	0.06	0.05	0.04
3	2990932	Nantua	37246.00	74.12	334.47	93.49	0.00	67.79	0.74	0.63	0.58	0.38
3	2968897	Villaz	117987.00	234.79	1059.52	296.15	0.00	214.74	2.35	1.98	1.84	1.20
3	3032151	Boën-sur-Lignon	17914.00	35.65	160.87	44.96	0.00	32.60	0.36	0.30	0.28	0.18
3	6430076	Dieulefit	11266.00	22.42	101.17	28.28	0.00	20.50	0.22	0.19	0.18	0.11
3	3036987	Argonay	3184.00	6.34	28.59	7.99	0.00	5.79	0.06	0.05	0.05	0.03
3	2993654	Modane	6601.00	13.14	59.28	16.57	0.00	12.01	0.13	0.11	0.10	0.07
3	6442915	Tresserve	61798.00	122.98	554.95	155.11	0.00	112.47	1.23	1.04	0.96	0.63
3	2968574	Villeneuve-de-Berg	2973.00	5.92	26.70	7.46	0.00	5.41	0.06	0.05	0.05	0.03
3	2977922	Saint-Nazaire-les-Eymes	228232.00	454.18	2049.52	572.86	0.00	415.38	4.54	3.83	3.56	2.33
3	3004609	Le Cheylard	7111.00	14.15	63.86	17.85	0.00	12.94	0.14	0.12	0.11	0.07
3	3038249	Albigny-sur-Saône	2911.00	5.79	26.14	7.31	0.00	5.30	0.06	0.05	0.05	0.03
3	2986454	Pollionnay	2761.00	5.49	24.79	6.93	0.00	5.03	0.05	0.05	0.04	0.03
3	2999391	Les Vans	6574.00	13.08	59.03	16.50	0.00	11.96	0.13	0.11	0.10	0.07
3	2990767	Néris-les-Bains	8577.00	17.07	77.02	21.53	0.00	15.61	0.17	0.14	0.13	0.09
3	2983487	Riom-ès-Montagnes	3537.00	7.04	31.76	8.88	0.00	6.44	0.07	0.06	0.06	0.04
3	3004774	Le Chambon-sur-Lignon	7838.00	15.60	70.39	19.67	0.00	14.27	0.16	0.13	0.12	0.08
3	2979976	Saint-Geoire-en-Valdaine	60057.00	119.51	539.31	150.74	0.00	109.30	1.20	1.01	0.94	0.61
3	2979900	Saint-Georges-les-Bains	2367.00	4.71	21.26	5.94	0.00	4.31	0.05	0.04	0.04	0.02
3	2981901	Saint-Agrève	5041.00	10.03	45.27	12.65	0.00	9.17	0.10	0.08	0.08	0.05
3	3008249	Lamastre	2338.00	4.65	21.00	5.87	0.00	4.26	0.05	0.04	0.04	0.02
3	3029603	Buis-les-Baronnies	6026.00	11.99	54.11	15.13	0.00	10.97	0.12	0.10	0.09	0.06
3	6424630	Pont-de-Vaux	32854.00	65.38	295.03	82.46	0.00	59.79	0.65	0.55	0.51	0.34
3	3034287	Beaujeu	84883.00	168.92	762.25	213.06	0.00	154.49	1.69	1.43	1.32	0.87
3	2995003	Maurs	3677.00	7.32	33.02	9.23	0.00	6.69	0.07	0.06	0.06	0.04
3	6451052	Contamine-sur-Arve	2091.00	4.16	18.78	5.25	0.00	3.81	0.04	0.04	0.03	0.02
3	3020620	Durtol	7263.00	14.45	65.22	18.23	0.00	13.22	0.14	0.12	0.11	0.07
