lon,lat
4.0792,48.2997,
4.0792,48.2997,
4.0792,48.2997,
4.0792,48.2997,
4.0792,48.2997,
4.0792,48.2997,
4.7161,49.7719,
4.7161,49.7719,
4.7161,49.7719,
4.7161,49.7719,
4.7161,49.7719,
6.1683,48.6567,
6.1683,48.6567,
6.1683,48.6567,
6.1683,48.6567,
6.1683,48.6567,
6.1683,48.6567,
6.1683,48.6567,
3.96,49.0403,
3.96,49.0403,
3.96,49.0403,
3.96,49.0403,
3.96,49.0403,
3.96,49.0403,
3.96,49.0403,
3.96,49.0403,
5.1389,48.1117,
5.1389,48.1117,
5.1389,48.1117,
5.1389,48.1117,
7.57,47.59,
7.57,47.59,
7.57,47.59,
7.57,47.59,
7.57,47.59,
7.07,49.11,
7.07,49.11,
7.07,49.11,
4.5844,48.7247,
4.5844,48.7247,
4.5844,48.7247,
4.5844,48.7247,
7.3619,48.7414,
7.3619,48.7414,
7.3619,48.7414,
7.3619,48.7414,
7.3619,48.7414,
7.3619,48.7414,
7.3619,48.7414,
5.8772,49.1589,
5.8772,49.1589,
5.8772,49.1589,
5.8772,49.1589,
5.8772,49.1589,
5.3331,47.8625,
5.3331,47.8625,
5.3331,47.8625,
6.42,48.2506,
6.42,48.2506,
6.42,48.2506,
6.42,48.2506,
6.42,48.2506,
6.42,48.2506,
6.42,48.2506,
