name,lat,lon
Sierck-les-Bains,49.4425,6.3603,
Pierrevillers,49.2236,6.1014,
Roussy-le-Village,49.4569,6.1736,
Kuntzig,49.3464,6.2406,
Angevillers,49.3878,6.0428,
Rodemack,49.4689,6.2361,
Entrange,49.4128,6.1044,
Zoufftgen,49.4625,6.1331,
Kanfen,49.4392,6.1094,
Boust,49.4344,6.1897,
Stuckange,49.3261,6.24,
Kédange-sur-Canner,49.3083,6.34,
Apach,49.4589,6.3747,
Freistroff,49.2817,6.4911,
Roncourt,49.2028,6.0422,
Golbey,48.1958,6.4372,
Mirecourt,48.2986,6.1303,
Charmes,48.3717,6.2925,
Chantraine,48.1697,6.4417,
Chavelot,48.2372,6.4369,
Portieux,48.3439,6.3447,
Igney,48.2747,6.3956,
Dompaire,48.2217,6.2222,
Darney,48.085,6.0458,
Rethel,49.5097,4.3675,
Vouziers,49.3981,4.7011,
Sault-lès-Rethel,49.4956,4.3656,
Juniville,49.3975,4.3825,
Attigny,49.4775,4.5775,
Wissembourg,49.0375,7.9461,
Reichshoffen,48.9344,7.6661,
Soufflenheim,48.8297,7.9631,
Soultz-sous-Forêts,48.9386,7.8806,
Seltz,48.8942,8.1069,
Sessenheim,48.7969,7.9864,
Lauterbourg,48.9753,8.1739,
Rœschwoog,48.8286,8.0342,
Mothern,48.9322,8.1542,
Beinheim,48.8631,8.0839,
Hatten,48.9019,7.9789,
Wœrth,48.9389,7.7458,
Surbourg,48.9089,7.8478,
Seebach,48.9706,7.9883,
Lembach,49.0042,7.7906,
Schleithal,48.9889,8.0436,
Dalhunden,48.7744,7.9914,
Altenstadt,49.0297,7.9671,
Hoffen,48.9297,7.9422,
Riedseltz,48.9933,7.9531,
Gœrsdorf,48.9517,7.7689,
Rountzenheim,48.8192,8.0064,
Roppenheim,48.8439,8.0542,
Saint-Memmie,48.9531,4.3831,
Mourmelon-le-Grand,49.1408,4.3644,
Fagnières,48.9636,4.3183,
Suippes,49.13,4.5319,
Taissy,49.2147,4.0947,
Sillery,49.1981,4.1322,
Pontfaverger-Moronvilliers,49.2967,4.3194,
Compertrix,48.9389,4.3506,
Tours-sur-Marne,49.0486,4.1197,
Bétheniville,49.2931,4.3672,
Louvercy,49.1142,4.3078,
Avenay-Val-d’Or,49.0692,4.0458,
Prunay,49.1969,4.1839,
Beine-Nauroy,49.25,4.2178,
Pont-à-Mousson,48.9044,6.0542,
Dieulouard,48.8397,6.0697,
Blénod-lès-Pont-à-Mousson,48.8833,6.0472,
Pagny-sur-Moselle,48.9833,6.0214,
Maidières,48.8997,6.0381,
Norroy-lès-Pont-à-Mousson,48.9342,6.0286,
Nomeny,48.8897,6.225,
Montauville,48.9008,6.0208,
Saint-Dizier,48.6383,4.9497,
Wassy,48.4989,4.9475,
Sermaize-les-Bains,48.7836,4.9114,
Pargny-sur-Saulx,48.7692,4.8378,
Cousances-aux-Forges,48.6108,5.0849,
Villiers-en-Lieu,48.6669,4.9,
Chevillon,48.5286,5.1314,
Chancenay,48.6703,4.9869,
Bezannes,49.2233,3.9886,
Warmeriville,49.3506,4.2219,
Château-Porcien,49.5294,4.2458,
Asfeld,49.4689,4.1183,
Auménancourt-le-Grand,49.3847,4.0686,
Bitche,49.0517,7.4253,
Phalsbourg,48.7678,7.2583,
Niederbronn-les-Bains,48.95,7.6439,
Monswiller,48.7547,7.3797,
Steinbourg,48.7697,7.4133,
Montbronn,48.9942,7.31,
Oberbronn,48.9411,7.6069,
Goetzenbruck,48.9772,7.3797,
Lemberg,49.0042,7.3794,
Enchenberg,49.0136,7.3386,
Wimmenau,48.9122,7.4231,
Soucht,48.9586,7.3353,
Saint-Avold,49.1042,6.7081,
Creutzwald,49.2053,6.6958,
Hombourg-Haut,49.1258,6.7781,
L’Hôpital,49.1581,6.7322,
Faulquemont,49.0411,6.5992,
Folschviller,49.0694,6.685,
Bouzonville,49.2919,6.5344,
Longeville-lès-Saint-Avold,49.1161,6.6392,
Carling,49.1664,6.7158,
Valmont,49.085,6.6992,
Ham-sous-Varsberg,49.1808,6.6475,
Macheren,49.0997,6.7428,
Falck,49.2242,6.6378,
Porcelette,49.1564,6.6556,
Merten,49.2489,6.6669,
Teting-sur-Nied,49.0572,6.6636,
Hargarten-aux-Mines,49.2247,6.6086,
Bambiderstroff,49.1028,6.5933,
Diesen,49.1778,6.6781,
Gérardmer,48.0722,6.8786,
La Bresse,48.0058,6.8758,
Vagney,48.0083,6.7164,
Rupt-sur-Moselle,47.9267,6.6628,
Le Thillot,47.88,6.765,
Cornimont,47.9631,6.8392,
Saulxures-sur-Moselotte,47.9494,6.7692,
Ramonchamp,47.8917,6.7397,
Fresse-sur-Moselle,47.8758,6.7872,
Fellering,47.8961,6.9864,
Saint-Maurice-sur-Moselle,47.8578,6.8239,
Bussang,47.8856,6.8536,
Oderen,47.9092,6.9753,
Le Ménil,47.9072,6.7828,
Husseren-Wesserling,47.8806,6.985,
Givet,50.1381,4.8242,
Fumay,49.9936,4.7069,
Vireux-Wallerand,50.0839,4.73,
Haybes,50.0097,4.7058,
Vireux-Molhain,50.0833,4.7242,
Fromelennes,50.1233,4.8592,
Longwy,49.5197,5.7606,
Villerupt,49.4697,5.9286,
Mont-Saint-Martin,49.5406,5.7794,
Audun-le-Tiche,49.4733,5.9578,
Longuyon,49.4469,5.6006,
Herserange,49.5183,5.7842,
Réhon,49.5017,5.755,
Lexy,49.5011,5.7322,
Hussigny-Godbrange,49.4928,5.8742,
Haucourt,49.4897,5.8064,
Ottange,49.4422,6.0183,
Gorcy,49.5347,5.6847,
Cosnes,49.5192,5.7111,
Boulange,49.3817,5.9525,
Audun-le-Roman,49.3703,5.8958,
Saulnes,49.5328,5.8258,
Longlaville,49.5342,5.7986,
Aumetz,49.4178,5.9444,
Mexy,49.5003,5.7825,
Tressange,49.4028,5.9814,
Thil,49.4731,5.9083,
Crusnes,49.4344,5.9164,
Villers-la-Montagne,49.4708,5.8214,
Mercy-le-Bas,49.3836,5.7519,
Russange,49.4808,5.9536,
Morfontaine,49.4444,5.8083,
Cutry,49.4836,5.7419,
Rocroi,49.9253,4.5214,
Signy-l’Abbaye,49.6975,4.4203,
Signy-le-Petit,49.9039,4.2797,
Maubert-Fontaine,49.8678,4.4286,
Châlons-en-Champagne,48.9575,4.365,
Courtisols,48.9856,4.5158,
Sarry,48.9178,4.4067,
Recy,48.9894,4.3125,
Ottmarsheim,47.7872,7.5103,
Zimmersheim,47.7197,7.3881,
Bar-sur-Seine,48.1142,4.3758,
Les Riceys,47.9914,4.3669,
Mussy-sur-Seine,47.9769,4.4969,
Commercy,48.7642,5.5917,
Euville,48.7483,5.6258,
Lérouville,48.7917,5.5442,
Sorcy-Saint-Martin,48.7117,5.6333,
Blénod-lès-Toul,48.5994,5.8333,
Pagny-sur-Meuse,48.6875,5.7175,
Bar-sur-Aube,48.2331,4.7064,
Ville-sous-la-Ferté,48.1211,4.79,
Aix-en-Othe,48.2233,3.7344,
Ervy-le-Châtel,48.0408,3.9111,
Chaource,48.0586,4.1383,
Auxon,48.1039,3.9192,
Arcis-sur-Aube,48.5339,4.1389,
Marigny-le-Châtel,48.4025,3.7372,
Méry-sur-Seine,48.5106,3.8894,
Maizières-la-Grande-Paroisse,48.5117,3.7906,
Savières,48.4072,3.9517,
