CODIGO_O	                        ORIGEM	CODIGO_D	                       DESTINO	      DISTANCIA
230020	                        Acarau	230020	                        Acarau	    0.00
230425	                          Cruz	230020	                        Acarau	    0.19
230655	                       Itarema	230020	                        Acarau	    0.38
230030	                      Acopiara	230030	                      Acopiara	    0.00
230040	                        Aiuaba	230040	                        Aiuaba	    0.00
230060	                     Altaneira	230060	                     Altaneira	    0.00
230070	                    Alto_Santo	230070	                    Alto_Santo	    0.00
230080	             Antonina_Do_Norte	230080	             Antonina_Do_Norte	    0.00
230100	                       Aquiraz	230100	                       Aquiraz	    0.00
230428	                       Eusebio	230100	                       Aquiraz	    0.15
230110	                       Aracati	230110	                       Aracati	    0.00
230445	                        Fortim	230110	                       Aracati	    0.26
230120	                     Aracoiaba	230120	                     Aracoiaba	    0.00
230125	                      Ararenda	230125	                      Ararenda	    0.00
230565	                    Ipaporanga	230125	                      Ararenda	    0.41
231100	                       Poranga	230125	                      Ararenda	    0.26
230130	                       Araripe	230130	                       Araripe	    0.00
231120	                       Potengi	230130	                       Araripe	    0.33
230150	                      Arneiroz	230150	                      Arneiroz	    0.00
230160	                        Assare	230160	                        Assare	    0.00
230170	                        Aurora	230170	                        Aurora	    0.00
230185	                      Banabuiu	230185	                      Banabuiu	    0.00
230190	                      Barbalha	230190	                      Barbalha	    0.00
230840	                  Missao_Velha	230190	                      Barbalha	    0.32
230200	                         Barro	230200	                         Barro	    0.00
230205	                   Barroquinha	230205	                   Barroquinha	    0.00
230390	                        Chaval	230205	                   Barroquinha	    0.23
230210	                      Baturite	230210	                      Baturite	    0.00
230220	                      Beberibe	230220	                      Beberibe	    0.00
230230	                     Bela_Cruz	230230	                     Bela_Cruz	    0.00
230240	                    Boa_Viagem	230240	                    Boa_Viagem	    0.00
230250	                   Brejo_Santo	230250	                   Brejo_Santo	    0.00
230260	                       Camocim	230260	                       Camocim	    0.00
230270	                  Campos_Sales	230270	                  Campos_Sales	    0.00
230280	                       Caninde	230280	                       Caninde	    0.00
230140	                       Aratuba	230290	                    Capistrano	    0.45
230290	                    Capistrano	230290	                    Capistrano	    0.00
230650	                      Itapiuna	230290	                    Capistrano	    0.28
230300	                      Caridade	230300	                      Caridade	    0.00
230310	                        Carire	230310	                        Carire	    0.00
230320	                     Caririacu	230320	                     Caririacu	    0.00
230350	                      Cascavel	230350	                      Cascavel	    0.00
230360	                      Catarina	230360	                      Catarina	    0.00
230380	                         Cedro	230380	                         Cedro	    0.00
230393	                         Choro	230393	                         Choro	    0.00
230050	                    Alcantaras	230400	                        Coreau	    0.31
230400	                        Coreau	230400	                        Coreau	    0.00
230880	                       Moraujo	230400	                        Coreau	    0.19
230410	                       Crateus	230410	                       Crateus	    0.00
230420	                         Crato	230420	                         Crato	    0.00
230423	                        Croata	230423	                        Croata	    0.00
230426	     Deputado_Irapuan_Pinheiro	230426	     Deputado_Irapuan_Pinheiro	    0.00
230427	                         Erere	230427	                         Erere	    0.00
230600	                       Iracema	230427	                         Erere	    0.49
230430	                  Farias_Brito	230430	                  Farias_Brito	    0.00
230440	                     Fortaleza	230440	                     Fortaleza	    0.00
230450	                  Frecheirinha	230450	                  Frecheirinha	    0.00
230470	                        Granja	230470	                        Granja	    0.00
230490	                      Groairas	230490	                      Groairas	    0.00
230495	                       Guaiuba	230495	                       Guaiuba	    0.00
230340	                     Carnaubal	230500	           Guaraciaba_Do_Norte	    0.43
230500	           Guaraciaba_Do_Norte	230500	           Guaraciaba_Do_Norte	    0.00
230520	                   Hidrolandia	230520	                   Hidrolandia	    0.00
230395	                    Chorozinho	230523	                     Horizonte	    0.37
230523	                     Horizonte	230523	                     Horizonte	    0.00
230530	                      Ibiapina	230530	                      Ibiapina	    0.00
230533	                   Ibicuitinga	230533	                   Ibicuitinga	    0.00
230535	                        Icapui	230535	                        Icapui	    0.00
230540	                           Ico	230540	                           Ico	    0.00
230560	                 Independencia	230560	                 Independencia	    0.00
230180	                        Baixio	230570	                     Ipaumirim	    0.20
230570	                     Ipaumirim	230570	                     Ipaumirim	    0.00
230580	                           Ipu	230580	                           Ipu	    0.00
231095	                Pires_Ferreira	230580	                           Ipu	    0.39
230590	                      Ipueiras	230590	                      Ipueiras	    0.00
230610	                      Iraucuba	230610	                      Iraucuba	    0.00
230630	                       Itapaje	230610	                      Iraucuba	    0.45
230625	                     Itaitinga	230625	                     Itaitinga	    0.00
230075	                      Amontada	230640	                     Itapipoca	    0.51
230640	                     Itapipoca	230640	                     Itapipoca	    0.00
230660	                       Itatira	230660	                       Itatira	    0.00
230670	                   Jaguaretama	230670	                   Jaguaretama	    0.00
230680	                   Jaguaribara	230680	                   Jaguaribara	    0.00
230690	                     Jaguaribe	230690	                     Jaguaribe	    0.00
230700	                    Jaguaruana	230700	                    Jaguaruana	    0.00
230710	                        Jardim	230710	                        Jardim	    0.00
230720	                          Jati	230720	                          Jati	    0.00
231060	                     Penaforte	230720	                          Jati	    0.29
230725	        Jijoca_De_Jericoacoara	230725	        Jijoca_De_Jericoacoara	    0.00
230730	             Juazeiro_Do_Norte	230730	             Juazeiro_Do_Norte	    0.00
230330	                        Carius	230740	                         Jucas	    0.12
230740	                         Jucas	230740	                         Jucas	    0.00
230750	          Lavras_Da_Mangabeira	230750	          Lavras_Da_Mangabeira	    0.00
230760	             Limoeiro_Do_Norte	230760	             Limoeiro_Do_Norte	    0.00
230763	                      Madalena	230763	                      Madalena	    0.00
230370	                       Caucaia	230765	                     Maracanau	    0.39
230765	                     Maracanau	230765	                     Maracanau	    0.00
230770	                    Maranguape	230770	                    Maranguape	    0.00
