CODIGO_O,ORIGEM,CODIGO_D,DESTINO,DISTANCIA,NIVEL
6484156,"Rouen",6484156,"Rouen",0,3
3002964,"Le Havre",3002964,"Le Havre",0,3
6427109,"Caen",6427109,"Caen",0,3
3019265,"Évreux",3019265,"Évreux",0,3
3021411,"Dieppe",3021411,"Dieppe",0,3
2995371,"Martin-Église",3021411,"Dieppe",0.12,3
6443361,"Néville",3021411,"Dieppe",0.72,3
2974153,"Sotteville-lès-Rouen",2974153,"Sotteville-lès-Rouen",0,3
2980236,"Saint-Étienne-du-Rouvray",2980236,"Saint-Étienne-du-Rouvray",0,3
6452432,"Alençon",6452432,"Alençon",0,3
6453910,"Vernon",6453910,"Vernon",0,3
3036850,"Arnières-sur-Iton",6453910,"Vernon",0.75,3
6427260,"Hérouville-Saint-Clair",6427260,"Hérouville-Saint-Clair",0,3
6456462,"Le Petit-Quevilly",6456462,"Le Petit-Quevilly",0,3
2979422,"Lisieux",2979422,"Lisieux",0,3
2992003,"Mont-Saint-Aignan",2992003,"Mont-Saint-Aignan",0,3
2978757,"Saint-Lô",2978757,"Saint-Lô",0,3
2997336,"Louviers",2997336,"Louviers",0,3
3018794,"Fécamp",3018794,"Fécamp",0,3
6454686,"Elbeuf",6454686,"Elbeuf",0,3
3231095,"Tourlaville",3231095,"Tourlaville",0,3
6439093,"Flers",6439093,"Flers",0,3
8296353,"Bois-Guillaume",8296353,"Bois-Guillaume",0,3
3037051,"Argentan",3037051,"Argentan",0,3
3034483,"Bayeux",3034483,"Bayeux",0,3
6612581,"Granville",6612581,"Granville",0,3
6451100,"Barentin",6451100,"Barentin",0,3
6443376,"Oissel",6443376,"Oissel",0,3
2971635,"Gisors",2971635,"Gisors",0,3
6443597,"Yvetot",6443597,"Yvetot",0,3
3031871,"Bolbec",3031871,"Bolbec",0,3
3012903,"Ifs",3012903,"Ifs",0,3
2967972,"Vire",2967972,"Vire",0,3
3035639,"Avranches",3035639,"Avranches",0,3
3028214,"Caudebec-lès-Elbeuf",3028214,"Caudebec-lès-Elbeuf",0,3
6453900,"Pont-Audemer",6453900,"Pont-Audemer",0,3
3033308,"Bernay",3033308,"Bernay",0,3
3021717,"Darnétal",3021717,"Darnétal",0,3
3015267,"Grand-Couronne",3015267,"Grand-Couronne",0,3
2989013,"Ouistreham",2989013,"Ouistreham",0,3
2998322,"Lillebonne",2998322,"Lillebonne",0,3
3022826,"Coutances",3022826,"Coutances",0,3
2998664,"Harfleur",2998664,"Harfleur",0,3
3032025,"Bihorel",3032025,"Bihorel",0,3
3002172,"Les Andelys",3002172,"Les Andelys",0,3
8289772,"Falaise",8289772,"Falaise",0,3
2970610,"Vassy",8289772,"Falaise",0.88,3
2980795,"Sainte-Adresse",2980795,"Sainte-Adresse",0,3
2970860,"Valognes",2970860,"Valognes",0,3
3019329,"Eu",3019329,"Eu",0,3
6443244,"Gournay-en-Bray",6443244,"Gournay-en-Bray",0,3
2989753,"Octeville-sur-Mer",2989753,"Octeville-sur-Mer",0,3
3009486,"La Ferté-Macé",3009486,"La Ferté-Macé",0,3
6443142,"Cléon",6443142,"Cléon",0,3
2979401,"Saint-James",2979401,"Saint-James",0,3
2990680,"Neufchâtel-en-Bray",2990680,"Neufchâtel-en-Bray",0,3
6455786,"Le Neubourg",6455786,"Le Neubourg",0,3
6454473,"Sées",6454473,"Sées",0,3
6455205,"Bellême",6454473,"Sées",0.96,3
2977146,"Saint-Romain-de-Colbosc",2977146,"Saint-Romain-de-Colbosc",0,3
6430282,"Bourg-Achard",6430282,"Bourg-Achard",0,3
2978981,"Mortagne-au-Perche",2978981,"Mortagne-au-Perche",0,3
6443294,"Isneauville",6443294,"Isneauville",0,3
2968072,"Vimoutiers",2968072,"Vimoutiers",0,3
6443213,"Fontaine-la-Mallet",6443213,"Fontaine-la-Mallet",0,3
6443230,"Gainneville",6443230,"Gainneville",0,3
3023951,"Condé-sur-Sarthe",3023951,"Condé-sur-Sarthe",0,3
2977007,"Saint-Sauveur-le-Vicomte",2977007,"Saint-Sauveur-le-Vicomte",0,3
2972882,"Thiberville",2972882,"Thiberville",0,3
