NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP_ATENDIDA,ATEND_FTE
1,6484156,"Rouen",1,"Physicians",494382,202.6966
1,6484156,"Rouen",2,"Nurses",494382,1250.7865
1,6484156,"Rouen",3,"OtherCadres",494382,617.9775
1,6484156,"Rouen",4,"CommunityBased",494382,2412.5842
1,6484156,"Rouen",5,"Beds",494382,0
1,6484156,"Rouen",6,"CTScanner",494382,0
1,6484156,"Rouen",7,"MRIUnit",494382,0
1,6484156,"Rouen",8,"Mammography",494382,0
1,6484156,"Rouen",9,"Radiotherapy",494382,0
1,3002964,"Le Havre",1,"Physicians",238813,97.9133
1,3002964,"Le Havre",2,"Nurses",238813,604.1968
1,3002964,"Le Havre",3,"OtherCadres",238813,298.5163
1,3002964,"Le Havre",4,"CommunityBased",238813,1165.4074
1,3002964,"Le Havre",5,"Beds",238813,0
1,3002964,"Le Havre",6,"CTScanner",238813,0
1,3002964,"Le Havre",7,"MRIUnit",238813,0
1,3002964,"Le Havre",8,"Mammography",238813,0
1,3002964,"Le Havre",9,"Radiotherapy",238813,0
1,6427109,"Caen",1,"Physicians",135143,55.4088
1,6427109,"Caen",2,"Nurses",135143,341.9119
1,6427109,"Caen",3,"OtherCadres",135143,168.9292
1,6427109,"Caen",4,"CommunityBased",135143,659.498
1,6427109,"Caen",5,"Beds",135143,0
1,6427109,"Caen",6,"CTScanner",135143,0
1,6427109,"Caen",7,"MRIUnit",135143,0
1,6427109,"Caen",8,"Mammography",135143,0
1,6427109,"Caen",9,"Radiotherapy",135143,0
1,3019265,"Évreux",1,"Physicians",84100,34.481
1,3019265,"Évreux",2,"Nurses",84100,212.7731
1,3019265,"Évreux",3,"OtherCadres",84100,105.1254
1,3019265,"Évreux",4,"CommunityBased",84100,410.408
1,3019265,"Évreux",5,"Beds",84100,0
1,3019265,"Évreux",6,"CTScanner",84100,0
1,3019265,"Évreux",7,"MRIUnit",84100,0
1,3019265,"Évreux",8,"Mammography",84100,0
1,3019265,"Évreux",9,"Radiotherapy",84100,0
1,3021411,"Dieppe",1,"Physicians",29080,11.9228
1,3021411,"Dieppe",2,"Nurses",29080,73.5724
1,3021411,"Dieppe",3,"OtherCadres",29080,36.35
1,3021411,"Dieppe",4,"CommunityBased",29080,141.9104
1,3021411,"Dieppe",5,"Beds",29080,0
1,3021411,"Dieppe",6,"CTScanner",29080,0
1,3021411,"Dieppe",7,"MRIUnit",29080,0
1,3021411,"Dieppe",8,"Mammography",29080,0
1,3021411,"Dieppe",9,"Radiotherapy",29080,0
1,2974153,"Sotteville-lès-Rouen",1,"Physicians",28965,11.8757
1,2974153,"Sotteville-lès-Rouen",2,"Nurses",28965,73.2814
