NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
2	6484156	Rouen	494382.00	825.62	593.26	1240.90	0.00	1320.00	3.26	2.47	1.53	0.15
2	3002964	Le Havre	238813.00	398.82	286.58	599.42	0.00	637.63	1.58	1.19	0.74	0.07
2	6427109	Caen	135143.00	225.69	162.17	339.21	0.00	360.83	0.89	0.68	0.42	0.04
2	3019265	Évreux	84100.00	140.45	100.92	211.09	0.00	224.55	0.56	0.42	0.26	0.03
2	3021411	Dieppe	32052.00	53.53	38.46	80.45	0.00	85.58	0.21	0.16	0.10	0.01
2	2974153	Sotteville-lès-Rouen	116347.00	194.30	139.62	292.03	0.00	310.65	0.77	0.58	0.36	0.03
2	2980236	Saint-Étienne-du-Rouvray	28641.00	47.83	34.37	71.89	0.00	76.47	0.19	0.14	0.09	0.01
2	6452432	Alençon	32528.00	54.32	39.03	81.65	0.00	86.85	0.21	0.16	0.10	0.01
2	6453910	Vernon	31703.00	52.94	38.04	79.57	0.00	84.65	0.21	0.16	0.10	0.01
2	6427260	Hérouville-Saint-Clair	22954.00	38.33	27.54	57.61	0.00	61.29	0.15	0.11	0.07	0.01
2	6456462	Le Petit-Quevilly	21995.00	36.73	26.39	55.21	0.00	58.73	0.15	0.11	0.07	0.01
2	2979422	Lisieux	36922.00	61.66	44.31	92.67	0.00	98.58	0.24	0.18	0.11	0.01
2	2992003	Mont-Saint-Aignan	21290.00	35.55	25.55	53.44	0.00	56.84	0.14	0.11	0.07	0.01
2	2978757	Saint-Lô	54875.00	91.64	65.85	137.74	0.00	146.52	0.36	0.27	0.17	0.02
2	2997336	Louviers	23284.00	38.88	27.94	58.44	0.00	62.17	0.15	0.12	0.07	0.01
2	3018794	Fécamp	18251.00	30.48	21.90	45.81	0.00	48.73	0.12	0.09	0.06	0.01
2	6454686	Elbeuf	16205.00	27.06	19.45	40.67	0.00	43.27	0.11	0.08	0.05	0.00
2	3231095	Tourlaville	113425.00	189.42	136.11	284.70	0.00	302.84	0.75	0.57	0.35	0.03
2	6439093	Flers	20406.00	34.08	24.49	51.22	0.00	54.48	0.13	0.10	0.06	0.01
2	8296353	Bois-Guillaume	14309.00	23.90	17.17	35.92	0.00	38.21	0.09	0.07	0.04	0.00
2	3037051	Argentan	17203.00	28.73	20.64	43.18	0.00	45.93	0.11	0.09	0.05	0.01
2	3034483	Bayeux	23151.00	38.66	27.78	58.11	0.00	61.81	0.15	0.12	0.07	0.01
2	6612581	Granville	20871.00	34.85	25.05	52.39	0.00	55.73	0.14	0.10	0.06	0.01
2	6451100	Barentin	31864.00	53.21	38.24	79.98	0.00	85.08	0.21	0.16	0.10	0.01
2	6443376	Oissel	12102.00	20.21	14.52	30.38	0.00	32.31	0.08	0.06	0.04	0.00
2	2971635	Gisors	15583.00	26.02	18.70	39.11	0.00	41.61	0.10	0.08	0.05	0.00
2	6443597	Yvetot	11627.00	19.42	13.95	29.18	0.00	31.04	0.08	0.06	0.04	0.00
2	3031871	Bolbec	95227.00	159.03	114.27	239.02	0.00	254.26	0.63	0.48	0.30	0.03
2	3012903	Ifs	14633.00	24.44	17.56	36.73	0.00	39.07	0.10	0.07	0.05	0.00
2	2967972	Vire	16365.00	27.33	19.64	41.08	0.00	43.69	0.11	0.08	0.05	0.00
2	3035639	Avranches	22926.00	38.29	27.51	57.54	0.00	61.21	0.15	0.11	0.07	0.01
2	3028214	Caudebec-lès-Elbeuf	15382.00	25.69	18.46	38.61	0.00	41.07	0.10	0.08	0.05	0.00
2	6453900	Pont-Audemer	19465.00	32.51	23.36	48.86	0.00	51.97	0.13	0.10	0.06	0.01
2	3033308	Bernay	21167.00	35.35	25.40	53.13	0.00	56.52	0.14	0.11	0.07	0.01
2	3021717	Darnétal	9773.00	16.32	11.73	24.53	0.00	26.09	0.06	0.05	0.03	0.00
2	3015267	Grand-Couronne	9716.00	16.23	11.66	24.39	0.00	25.94	0.06	0.05	0.03	0.00
2	2989013	Ouistreham	161068.00	268.98	193.28	404.28	0.00	430.05	1.06	0.81	0.50	0.05
2	2998322	Lillebonne	8845.00	14.77	10.61	22.20	0.00	23.62	0.06	0.04	0.03	0.00
2	3022826	Coutances	40468.00	67.58	48.56	101.57	0.00	108.05	0.27	0.20	0.13	0.01
2	2998664	Harfleur	8395.00	14.02	10.07	21.07	0.00	22.41	0.06	0.04	0.03	0.00
2	3032025	Bihorel	198889.00	332.14	238.67	499.21	0.00	531.03	1.31	0.99	0.62	0.06
2	3002172	Les Andelys	17391.00	29.04	20.87	43.65	0.00	46.43	0.11	0.09	0.05	0.01
2	8289772	Falaise	19576.00	32.69	23.49	49.14	0.00	52.27	0.13	0.10	0.06	0.01
2	2980795	Sainte-Adresse	21186.00	35.38	25.42	53.18	0.00	56.57	0.14	0.11	0.07	0.01
2	2970860	Valognes	14634.00	24.44	17.56	36.73	0.00	39.07	0.10	0.07	0.05	0.00
2	3019329	Eu	17803.00	29.73	21.36	44.69	0.00	47.53	0.12	0.09	0.06	0.01
2	6443244	Gournay-en-Bray	12831.00	21.43	15.40	32.21	0.00	34.26	0.08	0.06	0.04	0.00
2	2989753	Octeville-sur-Mer	5987.00	10.00	7.18	15.03	0.00	15.99	0.04	0.03	0.02	0.00
2	3009486	La Ferté-Macé	21797.00	36.40	26.16	54.71	0.00	58.20	0.14	0.11	0.07	0.01
2	6443142	Cléon	4943.00	8.25	5.93	12.41	0.00	13.20	0.03	0.02	0.02	0.00
2	2979401	Saint-James	34674.00	57.91	41.61	87.03	0.00	92.58	0.23	0.17	0.11	0.01
2	2990680	Neufchâtel-en-Bray	14399.00	24.05	17.28	36.14	0.00	38.45	0.10	0.07	0.04	0.00
2	6455786	Le Neubourg	4204.00	7.02	5.04	10.55	0.00	11.22	0.03	0.02	0.01	0.00
2	6454473	Sées	17091.00	28.54	20.51	42.90	0.00	45.63	0.11	0.09	0.05	0.01
2	2977146	Saint-Romain-de-Colbosc	38182.00	63.76	45.82	95.84	0.00	101.95	0.25	0.19	0.12	0.01
2	6430282	Bourg-Achard	3945.00	6.59	4.73	9.90	0.00	10.53	0.03	0.02	0.01	0.00
2	2978981	Mortagne-au-Perche	6724.00	11.23	8.07	16.88	0.00	17.95	0.04	0.03	0.02	0.00
2	6443294	Isneauville	4493.00	7.50	5.39	11.28	0.00	12.00	0.03	0.02	0.01	0.00
2	2968072	Vimoutiers	5060.00	8.45	6.07	12.70	0.00	13.51	0.03	0.03	0.02	0.00
2	6443213	Fontaine-la-Mallet	3872.00	6.47	4.65	9.72	0.00	10.34	0.03	0.02	0.01	0.00
2	6443230	Gainneville	2553.00	4.26	3.06	6.41	0.00	6.82	0.02	0.01	0.01	0.00
2	3023951	Condé-sur-Sarthe	5994.00	10.01	7.19	15.04	0.00	16.00	0.04	0.03	0.02	0.00
2	2977007	Saint-Sauveur-le-Vicomte	33242.00	55.51	39.89	83.44	0.00	88.76	0.22	0.17	0.10	0.01
2	2972882	Thiberville	1792.00	2.99	2.15	4.50	0.00	4.78	0.01	0.01	0.01	0.00
2	2970610	Vassy	30658.00	51.20	36.79	76.95	0.00	81.86	0.20	0.15	0.10	0.01
2	3036850	Arnières-sur-Iton	38266.00	63.90	45.92	96.05	0.00	102.17	0.25	0.19	0.12	0.01
2	2995371	Martin-Église	40885.00	68.28	49.06	102.62	0.00	109.16	0.27	0.20	0.13	0.01
2	6455205	Bellême	10022.00	16.74	12.03	25.16	0.00	26.76	0.07	0.05	0.03	0.00
2	6443361	Néville	15113.00	25.24	18.14	37.93	0.00	40.35	0.10	0.08	0.05	0.00
