NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	MRIUnit	Mammography	Radiotherapy
1,6484156,Rouen,494382.00,202.70,1250.79,617.98,2412.58,0.00,0.00,0.00,0.00,0.00
1,3002964,Le Havre,238813.00,97.91,604.20,298.52,1165.41,0.00,0.00,0.00,0.00,0.00
1,6427109,Caen,135143.00,55.41,341.91,168.93,659.50,0.00,0.00,0.00,0.00,0.00
1,3019265,Évreux,84100.00,34.48,212.77,105.12,410.41,0.00,0.00,0.00,0.00,0.00
1,3021411,Dieppe,29080.00,11.92,73.57,36.35,141.91,0.00,0.00,0.00,0.00,0.00
1,2974153,Sotteville-lès-Rouen,28965.00,11.88,73.28,36.21,141.35,0.00,0.00,0.00,0.00,0.00
1,2980236,Saint-Étienne-du-Rouvray,28641.00,11.74,72.46,35.80,139.77,0.00,0.00,0.00,0.00,0.00
1,6452432,Alençon,32528.00,13.34,82.30,40.66,158.74,0.00,0.00,0.00,0.00,0.00
1,6453910,Vernon,31703.00,13.00,80.21,39.63,154.71,0.00,0.00,0.00,0.00,0.00
1,6427260,Hérouville-Saint-Clair,22954.00,9.41,58.07,28.69,112.02,0.00,0.00,0.00,0.00,0.00
1,6456462,Le Petit-Quevilly,21995.00,9.02,55.65,27.49,107.34,0.00,0.00,0.00,0.00,0.00
1,2979422,Lisieux,36922.00,15.14,93.41,46.15,180.18,0.00,0.00,0.00,0.00,0.00
1,2992003,Mont-Saint-Aignan,21290.00,8.73,53.86,26.61,103.90,0.00,0.00,0.00,0.00,0.00
1,2978757,Saint-Lô,49029.00,20.10,124.04,61.29,239.26,0.00,0.00,0.00,0.00,0.00
1,2997336,Louviers,23284.00,9.55,58.91,29.11,113.63,0.00,0.00,0.00,0.00,0.00
1,3018794,Fécamp,18251.00,7.48,46.18,22.81,89.06,0.00,0.00,0.00,0.00,0.00
1,6454686,Elbeuf,16205.00,6.64,41.00,20.26,79.08,0.00,0.00,0.00,0.00,0.00
1,3231095,Tourlaville,113425.00,46.50,286.97,141.78,553.51,0.00,0.00,0.00,0.00,0.00
1,6439093,Flers,20406.00,8.37,51.63,25.51,99.58,0.00,0.00,0.00,0.00,0.00
1,8296353,Bois-Guillaume,14309.00,5.87,36.20,17.89,69.83,0.00,0.00,0.00,0.00,0.00
1,3037051,Argentan,17203.00,7.05,43.52,21.50,83.95,0.00,0.00,0.00,0.00,0.00
1,3034483,Bayeux,23151.00,9.49,58.57,28.94,112.98,0.00,0.00,0.00,0.00,0.00
1,6612581,Granville,20871.00,8.56,52.80,26.09,101.85,0.00,0.00,0.00,0.00,0.00
1,6451100,Barentin,31864.00,13.06,80.62,39.83,155.50,0.00,0.00,0.00,0.00,0.00
1,6443376,Oissel,12102.00,4.96,30.62,15.13,59.06,0.00,0.00,0.00,0.00,0.00
1,2971635,Gisors,15583.00,6.39,39.42,19.48,76.05,0.00,0.00,0.00,0.00,0.00
1,6443597,Yvetot,11627.00,4.77,29.42,14.53,56.74,0.00,0.00,0.00,0.00,0.00
1,3031871,Bolbec,19121.00,7.84,48.38,23.90,93.31,0.00,0.00,0.00,0.00,0.00
1,3012903,Ifs,14633.00,6.00,37.02,18.29,71.41,0.00,0.00,0.00,0.00,0.00
1,2967972,Vire,16365.00,6.71,41.40,20.46,79.86,0.00,0.00,0.00,0.00,0.00
1,3035639,Avranches,22926.00,9.40,58.00,28.66,111.88,0.00,0.00,0.00,0.00,0.00
1,3028214,Caudebec-lès-Elbeuf,15382.00,6.31,38.92,19.23,75.06,0.00,0.00,0.00,0.00,0.00
1,6453900,Pont-Audemer,19465.00,7.98,49.25,24.33,94.99,0.00,0.00,0.00,0.00,0.00
1,3033308,Bernay,21167.00,8.68,53.55,26.46,103.29,0.00,0.00,0.00,0.00,0.00
1,3021717,Darnétal,9773.00,4.01,24.73,12.22,47.69,0.00,0.00,0.00,0.00,0.00
1,3015267,Grand-Couronne,9716.00,3.98,24.58,12.14,47.41,0.00,0.00,0.00,0.00,0.00
1,2989013,Ouistreham,161068.00,66.04,407.50,201.34,786.01,0.00,0.00,0.00,0.00,0.00
1,2998322,Lillebonne,8845.00,3.63,22.38,11.06,43.16,0.00,0.00,0.00,0.00,0.00
1,3022826,Coutances,38183.00,15.66,96.60,47.73,186.33,0.00,0.00,0.00,0.00,0.00
1,2998664,Harfleur,8395.00,3.44,21.24,10.49,40.97,0.00,0.00,0.00,0.00,0.00
1,3032025,Bihorel,198889.00,81.54,503.19,248.61,970.58,0.00,0.00,0.00,0.00,0.00
1,3002172,Les Andelys,17391.00,7.13,44.00,21.74,84.87,0.00,0.00,0.00,0.00,0.00
1,8289772,Falaise,19576.00,8.03,49.53,24.47,95.53,0.00,0.00,0.00,0.00,0.00
1,2980795,Sainte-Adresse,21186.00,8.69,53.60,26.48,103.39,0.00,0.00,0.00,0.00,0.00
1,2970860,Valognes,14634.00,6.00,37.02,18.29,71.41,0.00,0.00,0.00,0.00,0.00
1,3019329,Eu,17803.00,7.30,45.04,22.25,86.88,0.00,0.00,0.00,0.00,0.00
1,6443244,Gournay-en-Bray,12831.00,5.26,32.46,16.04,62.62,0.00,0.00,0.00,0.00,0.00
1,2989753,Octeville-sur-Mer,5987.00,2.45,15.15,7.48,29.22,0.00,0.00,0.00,0.00,0.00
1,3028610,Carentan,12380.00,5.08,31.32,15.47,60.41,0.00,0.00,0.00,0.00,0.00
1,3009486,La Ferté-Macé,17768.00,7.28,44.95,22.21,86.71,0.00,0.00,0.00,0.00,0.00
1,6443142,Cléon,4943.00,2.03,12.51,6.18,24.12,0.00,0.00,0.00,0.00,0.00
1,2979401,Saint-James,17765.00,7.28,44.95,22.21,86.69,0.00,0.00,0.00,0.00,0.00
1,2990680,Neufchâtel-en-Bray,12386.00,5.08,31.34,15.48,60.44,0.00,0.00,0.00,0.00,0.00
1,6616280,Breteuil-sur-Iton,18183.00,7.46,46.00,22.73,88.73,0.00,0.00,0.00,0.00,0.00
1,6455786,Le Neubourg,4204.00,1.72,10.64,5.25,20.52,0.00,0.00,0.00,0.00,0.00
1,6454473,Sées,5320.00,2.18,13.46,6.65,25.96,0.00,0.00,0.00,0.00,0.00
1,2977146,Saint-Romain-de-Colbosc,38182.00,15.65,96.60,47.73,186.33,0.00,0.00,0.00,0.00,0.00
1,6430282,Bourg-Achard,3945.00,1.62,9.98,4.93,19.25,0.00,0.00,0.00,0.00,0.00
1,2978981,Mortagne-au-Perche,6724.00,2.76,17.01,8.40,32.81,0.00,0.00,0.00,0.00,0.00
1,6443294,Isneauville,4493.00,1.84,11.37,5.62,21.93,0.00,0.00,0.00,0.00,0.00
1,2968072,Vimoutiers,5060.00,2.07,12.80,6.33,24.69,0.00,0.00,0.00,0.00,0.00
1,6443213,Fontaine-la-Mallet,3872.00,1.59,9.80,4.84,18.90,0.00,0.00,0.00,0.00,0.00
1,6443230,Gainneville,2553.00,1.05,6.46,3.19,12.46,0.00,0.00,0.00,0.00,0.00
1,3023951,Condé-sur-Sarthe,5994.00,2.46,15.16,7.49,29.25,0.00,0.00,0.00,0.00,0.00
1,3009804,La Couture-Boussey,16262.00,6.67,41.14,20.33,79.36,0.00,0.00,0.00,0.00,0.00
1,2988017,Percy,2285.00,0.94,5.78,2.86,11.15,0.00,0.00,0.00,0.00,0.00
1,2977007,Saint-Sauveur-le-Vicomte,14708.00,6.03,37.21,18.39,71.78,0.00,0.00,0.00,0.00,0.00
1,2980470,Aumale,2013.00,0.83,5.09,2.52,9.82,0.00,0.00,0.00,0.00,0.00
1,2972882,Thiberville,1792.00,0.73,4.53,2.24,8.74,0.00,0.00,0.00,0.00,0.00
1,2970610,Vassy,30658.00,12.57,77.56,38.32,149.61,0.00,0.00,0.00,0.00,0.00
1,3036850,Arnières-sur-Iton,3821.00,1.57,9.67,4.78,18.65,0.00,0.00,0.00,0.00,0.00
1,6430619,Saint-Ouen-du-Tilleul,75891.00,31.12,192.00,94.86,370.35,0.00,0.00,0.00,0.00,0.00
1,2995371,Martin-Église,40885.00,16.76,103.44,51.11,199.52,0.00,0.00,0.00,0.00,0.00
1,6455205,Bellême,5445.00,2.23,13.78,6.81,26.57,0.00,0.00,0.00,0.00,0.00
1,3019962,Équemauville,76106.00,31.20,192.55,95.13,371.40,0.00,0.00,0.00,0.00,0.00
1,6455763,Les Damps,11491.00,4.71,29.07,14.36,56.08,0.00,0.00,0.00,0.00,0.00
1,3028186,Caumont-l’Éventé,5846.00,2.40,14.79,7.31,28.53,0.00,0.00,0.00,0.00,0.00
1,6443361,Néville,15113.00,6.20,38.24,18.89,73.75,0.00,0.00,0.00,0.00,0.00
1,3023958,Condé-sur-Huisne,4577.00,1.88,11.58,5.72,22.34,0.00,0.00,0.00,0.00,0.00
1,3028037,Céaucé,4029.00,1.65,10.19,5.04,19.66,0.00,0.00,0.00,0.00,0.00
1,2973655,Surtainville,6154.00,2.52,15.57,7.69,30.03,0.00,0.00,0.00,0.00,0.00
1,2978378,Saint-Martin-de-Landelles,16909.00,6.93,42.78,21.14,82.52,0.00,0.00,0.00,0.00,0.00
1,2981533,Saint-Aubin-sur-Scie,2972.00,1.22,7.52,3.71,14.50,0.00,0.00,0.00,0.00,0.00
1,6439247,Sainte-Gauburge-Sainte-Colombe,11771.00,4.83,29.78,14.71,57.44,0.00,0.00,0.00,0.00,0.00
