lon,lat
-46.772,-22.7088,
-48.4139,-23.4917,
-48.4139,-23.4917,
-48.8443,-24.5108,
-48.8443,-24.5108,
-47.3842,-22.3572,
-47.3842,-22.3572,
-47.3842,-22.3572,
-47.3842,-22.3572,
-48.5698,-20.5531,
-48.5698,-20.5531,
-48.5698,-20.5531,
-48.5698,-20.5531,
-46.879,-23.5057,
-46.879,-23.5057,
-49.0871,-22.3246,
-49.0871,-22.3246,
-49.0871,-22.3246,
-49.0871,-22.3246,
-48.4437,-22.8837,
-48.4437,-22.8837,
-48.4437,-22.8837,
-48.4437,-22.8837,
-48.4437,-22.8837,
-45.7076,-23.0992,
-45.7076,-23.0992,
-45.7076,-23.0992,
-45.0154,-22.6665,
-45.0154,-22.6665,
-48.1223,-24.7324,
-48.1223,-24.7324,
-48.1223,-24.7324,
-48.1223,-24.7324,
-47.303,-21.2749,
-47.303,-21.2749,
-47.0659,-22.9053,
-47.0659,-22.9053,
-47.0659,-22.9053,
-47.0659,-22.9053,
-45.5833,-22.7296,
-47.0852,-21.7708,
-47.0852,-21.7708,
-47.0852,-21.7708,
-46.6205,-23.6813,
-46.6205,-23.6813,
-46.7477,-22.1909,
-46.7477,-22.1909,
-46.371,-23.5411,
-47.4039,-20.5352,
-47.4039,-20.5352,
-47.4039,-20.5352,
-47.4039,-20.5352,
-48.312,-20.3196,
-48.312,-20.3196,
-46.5333,-23.4538,
-46.5333,-23.4538,
-46.5333,-23.4538,
-47.7466,-20.0407,
-47.7466,-20.0407,
-45.3552,-23.7785,
-49.092,-23.4213,
-46.8572,-23.7161,
-46.8572,-23.7161,
-46.9327,-23.5488,
-46.9327,-23.5488,
-46.8224,-22.4357,
-46.8224,-22.4357,
-48.8149,-21.5942,
-48.8149,-21.5942,
-46.3457,-23.4835,
-46.3457,-23.4835,
-49.3352,-24.1085,
-49.3352,-24.1085,
-49.3352,-24.1085,
-49.3352,-24.1085,
-47.2927,-23.2544,
-47.2927,-23.2544,
-50.5494,-20.2672,
-50.5494,-20.2672,
-48.5592,-22.2936,
-48.5592,-22.2936,
-49.7526,-21.6718,
-49.7526,-21.6718,
-49.9501,-22.2171,
-49.9501,-22.2171,
-49.9501,-22.2171,
-46.1854,-23.5208,
-46.1854,-23.5208,
-46.1854,-23.5208,
-46.7916,-23.5324,
-46.7916,-23.5324,
-46.7916,-23.5324,
-46.7916,-23.5324,
-50.5732,-22.4114,
-50.5732,-22.4114,
-50.0769,-21.4148,
-50.0769,-21.4148,
-49.4608,-21.999,
-49.4608,-21.999,
-49.4608,-21.999,
-49.4608,-21.999,
-49.4608,-21.999,
-49.4608,-21.999,
-49.4608,-21.999,
-46.4121,-24.0084,
-51.3925,-22.1207,
-51.8447,-21.8732,
-51.8447,-21.8732,
-51.8447,-21.8732,
-51.8447,-21.8732,
-51.8447,-21.8732,
-50.893,-22.2269,
-50.893,-22.2269,
-50.893,-22.2269,
-50.893,-22.2269,
-50.893,-22.2269,
-47.8099,-21.1699,
-47.8099,-21.1699,
-47.8099,-21.1699,
-47.8099,-21.1699,
-47.8099,-21.1699,
-47.8099,-21.1699,
-49.6354,-22.8988,
-49.6354,-22.8988,
-47.478,-21.7083,
-47.478,-21.7083,
-46.5432,-23.6737,
-46.335,-23.9535,
-46.335,-23.9535,
-46.335,-23.9535,
-46.5646,-23.6914,
-47.886,-22.0174,
-47.886,-22.0174,
-47.886,-22.0174,
-49.3758,-20.8113,
-49.3758,-20.8113,
-49.3758,-20.8113,
-49.3758,-20.8113,
-49.3758,-20.8113,
-49.3758,-20.8113,
-49.3758,-20.8113,
-49.3758,-20.8113,
-49.3758,-20.8113,
-49.3758,-20.8113,
-49.3758,-20.8113,
-49.3758,-20.8113,
-45.8841,-23.1896,
-45.8841,-23.1896,
-45.8841,-23.1896,
-45.8841,-23.1896,
-47.9935,-23.8782,
-47.9935,-23.8782,
-46.6395,-23.5329,
-46.6395,-23.5329,
-47.4451,-23.4969,
-47.4451,-23.4969,
-47.4451,-23.4969,
-47.4451,-23.4969,
-47.4451,-23.4969,
-46.7526,-23.6019,
-48.5103,-21.4049,
-48.5103,-21.4049,
-48.5103,-21.4049,
-48.5103,-21.4049,
-45.5593,-23.0104,
-45.5593,-23.0104,
-45.5593,-23.0104,
-50.5191,-21.9335,
-50.5191,-21.9335,
-50.5191,-21.9335,
-45.0834,-23.4332,
-49.9781,-20.4237,
-49.9781,-20.4237,
-49.9781,-20.4237,
-49.9781,-20.4237,
-49.9781,-20.4237,
