lat_departure,lon_departure,lat_arrival,lon_arrival
-21.6718,-49.7526,-21.6718,-49.7526,
-22.4146,-49.4084,-22.2171,-49.9501,
-22.2918,-49.5504,-22.2171,-49.9501,
-22.2171,-49.9501,-22.2171,-49.9501,
-23.0731,-44.9576,-23.5208,-46.1854,
-23.5208,-46.1854,-23.5208,-46.1854,
-23.5288,-45.8465,-23.5208,-46.1854,
-23.6125,-45.4125,-23.5324,-46.7916,
-24.699,-47.5537,-23.5324,-46.7916,
-23.2983,-45.9658,-23.5324,-46.7916,
-23.5324,-46.7916,-23.5324,-46.7916,
-22.66,-50.4183,-22.4114,-50.5732,
-22.4114,-50.5732,-22.4114,-50.5732,
-21.0661,-50.1475,-21.4148,-50.0769,
-21.4148,-50.0769,-21.4148,-50.0769,
-23.038,-49.1655,-21.999,-49.4608,
-21.5604,-50.4525,-21.999,-49.4608,
-20.8805,-49.5797,-21.999,-49.4608,
-22.6027,-48.8037,-21.999,-49.4608,
-21.1313,-51.1035,-21.999,-49.4608,
-21.999,-49.4608,-21.999,-49.4608,
-21.5356,-49.8599,-21.999,-49.4608,
-24.0084,-46.4121,-24.0084,-46.4121,
-22.1207,-51.3925,-22.1207,-51.3925,
-22.5545,-52.5928,-21.8732,-51.8447,
-22.0082,-51.5565,-21.8732,-51.8447,
-21.7651,-52.1111,-21.8732,-51.8447,
-21.8732,-51.8447,-21.8732,-51.8447,
-22.5299,-52.1682,-21.8732,-51.8447,
-22.6602,-51.0779,-22.2269,-50.893,
-22.6149,-50.6713,-22.2269,-50.893,
-22.1462,-51.1709,-22.2269,-50.893,
-22.2269,-50.893,-22.2269,-50.893,
-22.2181,-51.3055,-22.2269,-50.893,
-21.7288,-48.1147,-21.1699,-47.8099,
-22.073,-48.7438,-21.1699,-47.8099,
-20.8929,-47.5921,-21.1699,-47.8099,
-22.3375,-47.1729,-21.1699,-47.8099,
-21.1699,-47.8099,-21.1699,-47.8099,
-21.4732,-47.5518,-21.1699,-47.8099,
-23.0164,-49.4679,-22.8988,-49.6354,
-22.8988,-49.6354,-22.8988,-49.6354,
-21.7083,-47.478,-21.7083,-47.478,
-21.8322,-46.8913,-21.7083,-47.478,
-23.6737,-46.5432,-23.6737,-46.5432,
-23.8486,-46.1396,-23.9535,-46.335,
-24.312,-47.0012,-23.9535,-46.335,
-23.9535,-46.335,-23.9535,-46.335,
-23.6914,-46.5646,-23.6914,-46.5646,
-21.0886,-48.6607,-22.0174,-47.886,
-22.8417,-47.6047,-22.0174,-47.886,
-22.0174,-47.886,-22.0174,-47.886,
-20.6836,-50.5572,-20.8113,-49.3758,
-20.8773,-48.8063,-20.8113,-49.3758,
-21.0551,-49.6892,-20.8113,-49.3758,
-20.8022,-49.9687,-20.8113,-49.3758,
-20.9065,-48.6387,-20.8113,-49.3758,
-20.6945,-50.0436,-20.8113,-49.3758,
-20.5321,-49.3123,-20.8113,-49.3758,
-20.7366,-48.9106,-20.8113,-49.3758,
-20.6368,-51.1123,-20.8113,-49.3758,
-20.8113,-49.3758,-20.8113,-49.3758,
-20.9602,-49.0307,-20.8113,-49.3758,
-21.2032,-49.2931,-20.8113,-49.3758,
-23.4112,-46.0369,-23.1896,-45.8841,
-22.7037,-46.9851,-23.1896,-45.8841,
-22.5312,-44.7781,-23.1896,-45.8841,
-23.1896,-45.8841,-23.1896,-45.8841,
-24.0113,-48.3482,-23.8782,-47.9935,
-23.8782,-47.9935,-23.8782,-47.9935,
-24.1736,-46.788,-23.5329,-46.6395,
-23.5329,-46.6395,-23.5329,-46.6395,
-23.1067,-48.9251,-23.4969,-47.4451,
-23.226,-47.9545,-23.4969,-47.4451,
-23.5886,-48.0483,-23.4969,-47.4451,
-23.8077,-47.7222,-23.4969,-47.4451,
-23.4969,-47.4451,-23.4969,-47.4451,
-23.6019,-46.7526,-23.6019,-46.7526,
-21.3594,-48.2316,-21.4049,-48.5103,
-21.6025,-48.364,-21.4049,-48.5103,
-21.0216,-48.0423,-21.4049,-48.5103,
-21.4049,-48.5103,-21.4049,-48.5103,
-22.8495,-45.2325,-23.0104,-45.5593,
-22.6837,-45.7287,-23.0104,-45.5593,
-23.0104,-45.5593,-23.0104,-45.5593,
-20.8948,-51.3786,-21.9335,-50.5191,
-21.354,-51.8562,-21.9335,-50.5191,
-21.9335,-50.5191,-21.9335,-50.5191,
-23.4332,-45.0834,-23.4332,-45.0834,
-20.08,-49.9183,-20.4237,-49.9781,
-20.4326,-51.3426,-20.4237,-49.9781,
-20.0061,-50.3768,-20.4237,-49.9781,
-19.9868,-49.6836,-20.4237,-49.9781,
-20.4237,-49.9781,-20.4237,-49.9781,
